Alternative,SpNo,Spp,Yr,ABC,OFL,Catch,SSB,R,F,Tot_biom,SPR_Implied,Ntot,SexRatio,FABC,FOFL,B0,B40,B35
5,1,goa_wp,2030,0,110120,0,183401,19449.7,0,1.28558e+06,1,496.868,0.5,0.266217,0.313375,476575,190630,166801
5,1,goa_wp,2031,0,142035,0,190094,4821.97,0,2.74764e+06,1,550.418,0.5,0.27363,0.32154,476575,190630,166801
5,1,goa_wp,2032,0,184333,0,213281,1138.93,0,2.25043e+06,1,665.359,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,295000,0,232056,157.166,0,2.14643e+06,1,778.156,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,372060,0,316798,1222.49,0,1.89415e+06,1,1027.41,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,366789,0,393065,149.283,0,1.64975e+06,1,1214.76,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,274.623,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195807,0,234306,14538.1,0,1.29514e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,222142,0,254315,57.3404,0,2.36183e+06,1,737.131,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,212114,0,272565,7338.5,0,1.54154e+06,1,813.219,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,263989,0,284007,187.03,0,2.1621e+06,1,782.341,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,272179,0,294349,395.256,0,1.63353e+06,1,874.456,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,276379,0,327803,1963.15,0,1.45771e+06,1,942.994,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,267548,0,354641,395.904,0,1.38651e+06,1,947.775,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,206658,0,329086,84.5511,0,1.0927e+06,1,874.827,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,186916,0,309844,269.96,0,924672,1,743.945,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,152285,0,263591,422.638,0,763726,1,615.297,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,86453.5,0,229164,337.257,0,630665,1,511.114,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,65944.7,0,190207,224.684,0,514374,1,411.528,0.5,0.274518,0.322727,476575,190630,166801
5,1,goa_wp,2035,0,30530.6,0,151899,217.458,0,416948,1,325.554,0.5,0.219562,0.258778,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,16788.5,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,196629,0,234306,68.4409,0,2.74144e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,232741,0,256818,105.697,0,1.8563e+06,1,799.487,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,309460,0,284797,2372.91,0,1.78936e+06,1,884.822,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,336258,0,349468,205002,0,1.73756e+06,1,1029.4,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,299728,0,374086,646.477,0,1.92721e+07,1,1085,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,394393,0,414585,28025.6,0,1.06483e+07,1,1745.74,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,1.54498e+06,0,505886,288.981,0,1.47073e+07,1,2371.94,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,2.22942e+06,0,1.26419e+06,266.019,0,1.20889e+07,1,5201.18,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,2.35316e+06,0,2.11743e+06,5486.55,0,1.0042e+07,1,7470.55,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,2.24941e+06,0,2.69081e+06,569.52,0,9.13121e+06,1,7740.93,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,1.94917e+06,0,2.42071e+06,1170.31,0,7.31643e+06,1,6697.34,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,1.60652e+06,0,2.29393e+06,21949.3,0,6.23844e+06,1,5401.23,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,1.14967e+06,0,1.93879e+06,9329.6,0,6.80406e+06,1,4233.31,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,35.3449,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195795,0,234306,113.31,0,1.27418e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221260,0,254279,33394.5,0,1.08745e+06,1,736.227,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,202333,0,270170,160.947,0,3.78267e+06,1,756.922,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,190377,0,275328,508.407,0,2.26376e+06,1,792.772,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,335990,0,252010,552.251,0,2.45617e+06,1,782.08,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,418534,0,346434,3688.16,0,2.15684e+06,1,1129.59,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,395818,0,452974,8004.17,0,2.00606e+06,1,1410.74,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,337284,0,506715,14174.9,0,2.29674e+06,1,1359.41,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,315092,0,429035,130.531,0,2.9641e+06,1,1149.93,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,324465,0,405283,724.526,0,2.22095e+06,1,1044.59,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,362616,0,396678,372.324,0,2.10544e+06,1,1050.49,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,286262,0,429735,9746.89,0,1.74073e+06,1,1185.52,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,273466,0,444332,9992.72,0,2.23652e+06,1,1203.3,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,4570.91,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,196021,0,234306,566.025,0,1.67141e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,224391,0,254966,737.038,0,1.33632e+06,1,753.353,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,230477,0,274200,1561.42,0,1.19359e+06,1,793.304,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,216724,0,292222,19740.3,0,1.12648e+06,1,771.103,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,176028,0,266725,544.045,0,2.59961e+06,1,696.425,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,158764,0,252482,2449.06,0,1.69364e+06,1,669.499,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,246172,0,231717,334.738,0,1.91169e+06,1,650.94,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,269157,0,279035,326.814,0,1.59077e+06,1,851.077,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,270213,0,333920,2023.58,0,1.31563e+06,1,1002.28,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,244620,0,362580,866.717,0,1.27582e+06,1,967.392,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,211880,0,316139,150665,0,1.05682e+06,1,823.805,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,189478,0,287883,555.804,0,1.40686e+07,1,673.382,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,244634,0,270441,68.0258,0,7.70512e+06,1,1126.08,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,755.765,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195831,0,234306,605.485,0,1.33728e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221778,0,254388,6236.56,0,1.16379e+06,1,738.947,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,205997,0,270874,396.253,0,1.4666e+06,1,764.288,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,182233,0,275048,367.048,0,1.09399e+06,1,709.582,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,171963,0,237145,64.3535,0,1.00808e+06,1,609.667,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,157897,0,230928,114.974,0,837213,1,582.725,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,133612,0,221800,361.476,0,668259,1,556.526,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,85571.5,0,205571,1987.22,0,566351,1,484.37,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,62230.2,0,167183,8380.69,0,612215,1,387.571,0.5,0.239745,0.281887,476575,190630,166801
5,1,goa_wp,2032,0,43131.1,0,139781,920.6,0,1.17798e+06,1,309.838,0.5,0.198845,0.233949,476575,190630,166801
5,1,goa_wp,2033,0,35750.5,0,115996,210.315,0,848938,1,283.359,0.5,0.163479,0.19253,476575,190630,166801
5,1,goa_wp,2034,0,49765.1,0,107143,132.347,0,826837,1,295.934,0.5,0.151303,0.178484,476575,190630,166801
5,1,goa_wp,2035,0,80989,0,128340,1048.26,0,714387,1,396.564,0.5,0.182464,0.214894,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,272.884,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195807,0,234306,319.866,0,1.29498e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221433,0,254315,6573.89,0,1.1165e+06,1,737.124,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,202682,0,270409,193.543,0,1.45633e+06,1,759.518,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,175731,0,272567,8170.04,0,1.05246e+06,1,698.219,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,166662,0,231705,116.198,0,1.66826e+06,1,589.444,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,157921,0,225390,477.143,0,1.17999e+06,1,592.736,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,179185,0,222676,2258.1,0,1.11331e+06,1,600.896,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,160755,0,237483,252.448,0,1.1179e+06,1,642.021,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,152019,0,233151,137.771,0,857313,1,643.806,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,146647,0,229279,112.436,0,749996,1,574.554,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,127226,0,199489,22805.6,0,615030,1,493.939,0.5,0.283367,0.333182,476575,190630,166801
5,1,goa_wp,2034,0,83545.8,0,181207,2259.05,0,2.48451e+06,1,422.322,0.5,0.259504,0.304812,476575,190630,166801
5,1,goa_wp,2035,0,68984.3,0,159119,49234.6,0,1.6342e+06,1,430.013,0.5,0.227061,0.266886,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,158.815,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195801,0,234306,631.675,0,1.28499e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221371,0,254298,3219.6,0,1.13855e+06,1,736.693,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,201988,0,270356,157.151,0,1.17064e+06,1,759.823,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,174306,0,271791,348.745,0,906179,1,685.467,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,146455,0,229216,211.711,0,807391,1,566.67,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,120584,0,209807,446.302,0,669966,1,496.81,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,91455,0,187921,327.636,0,560314,1,437.753,0.5,0.268827,0.315597,476575,190630,166801
5,1,goa_wp,2030,0,44385.2,0,163629,461.768,0,463994,1,368.109,0.5,0.236416,0.278391,476575,190630,166801
5,1,goa_wp,2031,0,32439.1,0,131381,954.386,0,402284,1,296.071,0.5,0.187365,0.220716,476575,190630,166801
5,1,goa_wp,2032,0,23734.2,0,109337,109.672,0,395184,1,240.689,0.5,0.153687,0.181087,476575,190630,166801
5,1,goa_wp,2033,0,16269.8,0,90531,1289.5,0,303566,1,201.731,0.5,0,0.147505,476575,190630,166801
5,1,goa_wp,2034,0,10736.3,0,76387.6,418.547,0,365388,1,173.611,0.5,0,0.122526,476575,190630,166801
5,1,goa_wp,2035,0,9695.52,0,66632.9,238.965,0,298503,1,161.969,0.5,0,0.104583,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,1892.89,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195887,0,234306,329.931,0,1.43687e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,222544,0,254560,586.288,0,1.19211e+06,1,743.241,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,212913,0,271825,275.67,0,1.02176e+06,1,771.94,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,188027,0,279329,4846.7,0,863121,1,710.756,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,144077,0,241140,256.697,0,1.11331e+06,1,597.385,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,111141,0,215401,2287.91,0,805284,1,504.632,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,102683,0,182220,46770.4,0,913620,1,424.493,0.5,0.26073,0.306189,476575,190630,166801
5,1,goa_wp,2030,0,75266.7,0,168585,230128,0,4.7864e+06,1,417.761,0.5,0.244242,0.287651,476575,190630,166801
5,1,goa_wp,2031,0,114120,0,166636,102.905,0,2.28911e+07,1,588.87,0.5,0.239936,0.282316,476575,190630,166801
5,1,goa_wp,2032,0,545868,0,231235,270.397,0,1.36791e+07,1,1616.76,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,2.03898e+06,0,559133,4534.28,0,1.53805e+07,1,3114.15,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,2.85052e+06,0,1.63217e+06,4988.42,0,1.37469e+07,1,6797.29,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,2.80565e+06,0,2.71341e+06,331.244,0,1.12795e+07,1,9323.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,6846.58,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,196134,0,234306,329.095,0,1.87072e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,225939,0,255311,4817.93,0,1.42054e+06,1,761.946,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,245299,0,276152,65834,0,1.66562e+06,1,809.805,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,244122,0,303395,103.897,0,7.04182e+06,1,833.964,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,266138,0,299427,296.14,0,4.1454e+06,1,1039.9,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,622881,0,349033,2075.91,0,4.57758e+06,1,1241.84,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,823276,0,574864,238556,0,4.1332e+06,1,2077.78,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,779102,0,830499,1896.01,0,2.41104e+07,1,2706.76,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,874897,0,987155,130.559,0,1.39324e+07,1,3494.25,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,2.13802e+06,0,1.02001e+06,34590.4,0,1.55062e+07,1,3944.5,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,2.88057e+06,0,1.86261e+06,230.24,0,1.66158e+07,1,6837.43,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,2.74857e+06,0,2.77717e+06,218.279,0,1.22824e+07,1,9274.89,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,2.54057e+06,0,3.28139e+06,4447.86,0,1.10017e+07,1,9115.91,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,56.1565,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195796,0,234306,365.231,0,1.276e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221287,0,254282,11213.2,0,1.11048e+06,1,736.306,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,201537,0,270226,295.997,0,1.85278e+06,1,758.032,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,177026,0,272284,1208.54,0,1.26735e+06,1,711.392,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,194793,0,234034,234.509,0,1.31313e+06,1,619.162,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,199008,0,244275,148.764,0,1.09598e+06,1,662.047,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,180491,0,257317,280.405,0,884572,1,698.396,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,134635,0,257493,3283.4,0,750345,1,643.203,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,116947,0,215858,843.097,0,878661,1,531.748,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,93592.7,0,189103,208.708,0,704665,1,435.071,0.5,0.269772,0.31655,476575,190630,166801
5,1,goa_wp,2033,0,73070,0,158077,1398.02,0,610184,1,357.917,0.5,0.225132,0.264549,476575,190630,166801
5,1,goa_wp,2034,0,45448.7,0,141076,1033.24,0,622762,1,333.917,0.5,0.203041,0.239339,476575,190630,166801
5,1,goa_wp,2035,0,41172.3,0,130310,780.361,0,548823,1,327.168,0.5,0.185735,0.218797,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,1329.28,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195859,0,234306,993.28,0,1.3875e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,222191,0,254475,159.777,0,1.22421e+06,1,741.113,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,209686,0,271434,104.78,0,983913,1,770.136,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,186353,0,277178,279.666,0,837555,1,702.016,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,141973,0,238797,489.798,0,692685,1,589.336,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,104000,0,212028,486.93,0,591534,1,480.15,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,69252,0,175725,1054.88,0,496694,1,379.564,0.5,0.251165,0.295002,476575,190630,166801
5,1,goa_wp,2030,0,25472.3,0,141902,2727.29,0,474038,1,300.359,0.5,0.20448,0.24107,476575,190630,166801
5,1,goa_wp,2031,0,19250.6,0,113639,3876.69,0,591023,1,245.522,0.5,0.161065,0.189936,476575,190630,166801
5,1,goa_wp,2032,0,15959.8,0,93892,148.338,0,757718,1,217.982,0.5,0,0.154372,476575,190630,166801
5,1,goa_wp,2033,0,20630.7,0,83207.4,3647.17,0,573157,1,220.618,0.5,0,0.13488,476575,190630,166801
5,1,goa_wp,2034,0,34029.5,0,85634,888.647,0,851966,1,250.483,0.5,0,0.138715,476575,190630,166801
5,1,goa_wp,2035,0,48071,0,102165,461.679,0,688890,1,319.002,0.5,0.142101,0.167323,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,106.757,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195799,0,234306,701.876,0,1.28044e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221338,0,254290,4378.85,0,1.1423e+06,1,736.497,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,201756,0,270321,39640,0,1.27254e+06,1,759.69,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,176998,0,271782,196.9,0,4.41893e+06,1,689.254,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,181223,0,236076,26602.7,0,2.6807e+06,1,724.428,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,390148,0,249787,1641.2,0,5.21005e+06,1,823.755,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,523414,0,389250,787.741,0,3.84728e+06,1,1429.93,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2030,0,631760,0,555664,4662.33,0,3.56188e+06,1,1906.12,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2031,0,700237,0,722506,189.447,0,3.48206e+06,1,2198.87,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2032,0,644667,0,750353,4291.66,0,2.71091e+06,1,2218.1,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2033,0,576206,0,773824,466.284,0,2.71056e+06,1,1965.77,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,456539,0,675744,109.374,0,2.11824e+06,1,1648.96,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,286769,0,599231,44343.7,0,1.75132e+06,1,1368.75,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,134.438,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195800,0,234306,79.1679,0,1.28286e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,221326,0,254294,1283.25,0,1.08904e+06,1,736.601,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,201354,0,270251,2352.6,0,974226,1,757.551,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,169253,0,270900,256.358,0,977470,1,673.404,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,129563,0,225025,5238.58,0,765831,1,547.396,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,108922,0,197292,2964.6,0,1.11052e+06,1,452.388,0.5,0.282866,0.332071,476575,190630,166801
5,1,goa_wp,2029,0,86011.7,0,174922,6173.4,0,1.02157e+06,1,421.225,0.5,0.250423,0.294222,476575,190630,166801
5,1,goa_wp,2030,0,70628.4,0,159803,1408.49,0,1.3694e+06,1,407.507,0.5,0.231189,0.272367,476575,190630,166801
5,1,goa_wp,2031,0,97273.5,0,158544,1032.92,0,1.14319e+06,1,452.164,0.5,0.227937,0.268268,476575,190630,166801
5,1,goa_wp,2032,0,137716,0,170573,409.172,0,1.08731e+06,1,515.305,0.5,0.244167,0.286939,476575,190630,166801
5,1,goa_wp,2033,0,177081,0,200516,657.587,0,940138,1,589.053,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2034,0,167682,0,213574,11829.5,0,823705,1,607.873,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2035,0,147289,0,214874,1456.57,0,1.70421e+06,1,559.262,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,1069.94,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195846,0,234306,880.702,0,1.36479e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2024,0,222007,0,254436,406.936,0,1.20239e+06,1,740.134,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2025,0,207936,0,271190,332.281,0,986059,1,767.729,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2026,0,183188,0,275891,220.339,0,850006,1,696.474,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2027,0,139985,0,236177,194.677,0,696172,1,581.133,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2028,0,104345,0,209383,311.264,0,574647,1,474.819,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2029,0,69989.3,0,175090,2943.35,0,474243,1,380.471,0.5,0.250292,0.293995,476575,190630,166801
5,1,goa_wp,2030,0,25329.9,0,142798,416.759,0,620216,1,303.446,0.5,0.205797,0.242609,476575,190630,166801
5,1,goa_wp,2031,0,18592.1,0,113925,364.386,0,456637,1,250.677,0.5,0.161463,0.190396,476575,190630,166801
5,1,goa_wp,2032,0,19539.9,0,93075.6,2695.17,0,432213,1,214.555,0.5,0,0.152855,476575,190630,166801
5,1,goa_wp,2033,0,21172.8,0,86092,2593.81,0,586178,1,218.429,0.5,0,0.139992,476575,190630,166801
5,1,goa_wp,2034,0,21677.3,0,85412.3,500.34,0,632060,1,234.162,0.5,0,0.13814,476575,190630,166801
5,1,goa_wp,2035,0,27229.6,0,85166,197.2,0,540034,1,235.731,0.5,0,0.137212,476575,190630,166801
5,1,goa_wp,2022,0,169199,129754,248140,216.817,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
5,1,goa_wp,2023,0,195804,0,234306,249.56,0,1.29007e+06,1,668.54,0.5,0.283367,0.334834,476575,190630,166801
