
Initial statistics: 59 variables; iteration 0; function evaluation 0; phase 1
Function value 1.9189503e+06; maximum gradient component mag -1.4290e+06
 25 -0.15403 -2.13642e+03 | 26 -0.06502 -6.25935e+02 | 27 -0.10513 -1.58243e+03
 28  0.04751  2.21377e+04 | 29  0.00530  6.16531e+03 | 30 -0.04053  4.75196e+02
 31  0.03184  1.13487e+04 | 32  0.05461  1.82649e+04 | 33  0.08383  3.54364e+04
 34  0.05274  1.34487e+04 | 35  0.04311  5.42782e+03 | 36  0.04991  3.98792e+03
 37  0.00301 -6.26699e+02 | 38  0.01518 -6.75983e+02 | 39  0.03689  5.73362e+01
 40  0.05603  5.01826e+02 | 41  0.02995 -8.99577e+02 | 42  0.07345  1.80636e+02
 43  0.09261  1.20746e+02 | 44  0.05144 -2.35117e+03 | 45  0.04015 -2.15001e+03
 46  0.10778 -2.08335e+03 | 47  0.13121 -6.29600e+03 | 48  0.20603 -5.43811e+03
 49  0.11236 -3.41587e+03 | 50  0.10010 -2.55780e+03 | 51  0.12856 -3.34519e+03
 52  0.13005 -3.88462e+03 | 53  0.12523 -4.24855e+03 | 54  0.12481 -4.65768e+03
 55  0.14665 -3.59843e+03 | 56  0.11387 -3.02749e+03 | 57  0.16593 -3.01312e+03
 58  0.07768 -2.65619e+03 | 59  0.08198 -2.35983e+03 | 60  0.07885 -1.91401e+03
 61  0.05833 -1.60012e+03 | 62  0.07968 -2.75437e+02 | 63  0.08853  3.20967e+02
 64  0.06122 -1.11732e+03 | 65  0.09872  9.69405e+02 | 66 -0.03372 -2.35614e+03
 67  0.06278 -8.40469e+02 | 68  0.04430 -8.94246e+02 | 69  0.06415  1.37050e+03
 70  0.08587  6.71471e+03 | 71  0.05348  2.59765e+03 | 72  0.05015  3.72043e+03
 73  0.08050  1.52719e+04 | 74 -0.02795 -1.27501e+03 | 75  0.00349  7.71857e+02
 76 -0.00813 -3.02182e+02 | 77 -0.00069  3.04938e+02 | 78  0.01897  2.20128e+03
 79 -0.04580 -1.59699e+03 | 80 -0.09211 -2.10144e+03 | 81 -0.48357 -1.95894e+03
 82 -0.00132  2.17889e+03 | 83 -0.06383 -1.43887e+03 | 84 -0.55195 -1.78184e+03
 85 -0.10902 -2.25141e+03 | 86 -0.04032 -1.34244e+03 | 87  0.00889  9.96804e+02
 88 -0.07753 -1.94274e+03 | 89 -1.18431  8.25612e+02 | 90 -1.35828  1.50051e+03
 91 -8.25553  2.20122e+03 | 92  0.00276  1.42683e+04 | 93 -0.03440  8.46085e+03
 94 -0.06625  1.17341e+03 | 95 -0.06695  8.79123e+03 | 96 -0.08827  4.30829e+03
 97  0.13015  1.52116e+03 | 98  0.10062  3.83666e+03 | 99  0.04780  2.62696e+03
100  0.00339  2.67058e+03 |101  0.05175  4.31636e+03 |102 -0.02594 -4.36964e+03
103  0.17862 -2.11250e+03 |104  0.30180  4.99959e+03 |105  0.13843 -2.34235e+03
106 -0.03059  8.46093e+03 |107 -0.05243 -5.06239e+02 |108  0.10371  2.56917e+03
109  0.05999  1.09490e+03 |110  0.01873 -1.25781e+03 |111  0.00021 -1.60127e+03
112 -0.04635 -1.33659e+04 |113 -0.13408 -7.93206e+02 |114 -0.10111 -8.02198e+03
115 -0.18595  6.26103e+02 |116 -0.29876  3.76804e+03 |117 -0.32170  2.10170e+03
118 -0.10256 -2.41757e+03 |119 -0.10454 -6.17647e+03 |120 -0.19966  2.78682e+02
121 -0.05042 -9.07530e+03 |122 -0.00096 -5.51879e+03 |123  0.09069  1.06604e+03
124  0.11313 -8.49201e+02 |125  0.19048 -4.85118e+03 |126  0.18217 -2.19022e+02
127  0.23318  1.49076e+03 |128  0.18814  1.59775e+03 |129  0.16451  2.88385e+02
130  0.19654 -2.27566e+03 |131  0.28624 -9.68808e+02 |132  0.25927 -4.44356e+03
133  0.29593 -5.50199e+03 |134  0.37795 -1.65582e+03 |135  0.27033 -1.14517e+03
136  0.32824  4.14602e+02 |137  0.40698  1.32889e+03 |138  0.40476  4.51294e+02
139  0.46831  2.47958e+02 |140  0.47251  4.53232e+03 |141  0.49550  8.23547e+02
142  0.58427  3.70740e+00 |143  0.51805  9.46369e+02 |144  0.55316 -4.01874e+02
145  0.74943  1.15909e+03 |146  0.59788  9.82344e+02 |147  0.65098  2.50826e+02
148  0.72765  3.94466e+03 |149  0.66990  1.03637e+03 |150 -0.18607  2.06842e+02
151 -0.93795 -6.15066e+01 |152 -1.15428 -3.56705e+00 |153 -0.67349  4.42730e+01
154 -0.23731  3.07074e+01 |155  0.02176 -4.37985e+02 |156  0.64924 -1.60890e+02
157  0.68731 -6.74663e+02 |158  0.70552  2.16278e+00 |159  0.50687  3.15006e+01
160  0.04306 -1.85358e+02 |161 -0.15968 -1.52105e+02 |162 -0.08654 -1.09217e+02
163 -0.13454  6.89424e+00 |164  0.25026 -7.85413e+01 |165  0.12923 -2.68472e+02
166  0.33302  5.58883e+02 |167 -0.42887  2.14927e+02 |168 -0.52253  1.54467e+02
169  0.20693  4.23492e+02 |170  0.46240  4.97876e+02 |171  0.66081  5.35370e+02
172  0.66152  1.87468e+02 |173  0.66901  1.28042e+02 |174  0.68470 -2.26203e+03
175  0.49268  1.15923e+02 |176  0.10861 -1.00438e+02 |177 -0.07345  3.92803e+01
178 -0.19797  1.95327e+01 |179 -0.26271  2.25434e+01 |180 -0.28845  2.21411e+01
181 -0.28612  3.25293e+01 |182 -0.29558  2.12412e+01 |183 -0.29598  8.28149e+01
184 -0.43738  3.28129e-01 |185 -0.55403  6.79583e+01 |186 -0.73342  1.16794e+01
186 variables; iteration 160; function evaluation 199; phase 4
Function value 1.1312562e+04; maximum gradient component mag 4.9221e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.49132 -6.23897e-07 |  2  0.51844  4.75578e-07 |  3  0.27970  7.57173e-07
  4 -0.41361 -9.94481e-08 |  5 -0.86444  2.59689e+03 |  6  0.88265 -3.49047e+02
  7  0.87778  2.99997e+01 |  8  1.21268  4.80916e+01 |  9 -0.50526 -6.51816e-07
 10 -0.21611 -1.23269e-07 | 11 -0.63737 -9.83041e-07 | 12  0.17570  8.08853e-08
 13 21.02352  1.57209e+04 | 14 -0.02532 -2.77602e+03 | 15  0.05775 -2.01441e+03
 16  0.04250 -2.47799e+03 | 17 -0.03157 -3.80590e+03 | 18 -0.00276 -3.11851e+03
 19  0.02273 -1.82588e+03 | 20  0.01284 -2.15129e+03 | 21 -0.01903 -3.22517e+03
 22  0.00371 -1.93649e+03 | 23  0.01117 -9.86688e+02 | 24 -0.03906 -2.90385e+03
 25 -0.13779 -4.18112e+03 | 26 -0.04865 -2.70676e+03 | 27 -0.10197 -3.87546e+03
 28  0.05562  1.29066e+04 | 29  0.01198  1.78547e+03 | 30 -0.02798 -1.79533e+03
 31  0.03008  4.59760e+03 | 32  0.06061  1.31142e+04 | 33  0.08688  2.22499e+04
 34  0.05596  5.91053e+03 | 35  0.04969 -5.86895e+02 | 36  0.05814 -2.04689e+03
 37  0.00871 -3.31516e+03 | 38  0.02813 -2.51736e+03 | 39  0.03416 -3.15746e+03
 40  0.06856 -3.74072e+03 | 41  0.03348 -5.10730e+03 | 42  0.07884 -9.12393e+03
 43  0.07232 -8.61412e+03 | 44  0.03911 -6.15800e+03 | 45  0.03297 -5.07649e+03
 46  0.08737 -6.37818e+03 | 47  0.10766 -9.06527e+03 | 48  0.16509 -2.05289e+04
 49  0.08549 -7.66854e+03 | 50  0.07911 -6.11576e+03 | 51  0.10334 -6.39023e+03
 52  0.10414 -5.78095e+03 | 53  0.10082 -5.61355e+03 | 54  0.10178 -5.29109e+03
 55  0.11580 -2.42774e+03 | 56  0.11876 -6.80153e+02 | 57  0.14560  9.15488e+03
 58  0.06582 -2.11594e+03 | 59  0.09791  1.56913e+03 | 60  0.07132 -7.09282e+02
 61  0.03714 -2.30938e+03 | 62  0.04738 -9.86335e+02 | 63  0.07262  2.56734e+03
 64  0.04113 -1.02850e+03 | 65  0.07999  5.94802e+03 | 66 -0.02767 -3.63792e+03
 67  0.05676  4.73515e+03 | 68  0.05871  8.18200e+03 | 69  0.05306  9.67566e+03
 70  0.06473  1.78659e+04 | 71  0.03554  8.55810e+03 | 72  0.04667  1.62177e+04
 73  0.07837  4.92210e+04 | 74 -0.02538  2.17007e+02 | 75  0.00428  6.41495e+03
 76 -0.02377  1.05509e+03 | 77 -0.00634  5.00124e+03 | 78  0.00070  7.66835e+03
 79  0.00421  1.09208e+04 | 80 -0.11105 -3.39132e+03 | 81 -0.32103 -4.08880e+03
 82 -0.02959  4.06275e+03 | 83 -0.06211 -1.12993e+03 | 84 -0.59179 -2.92987e+03
 85 -0.10360 -3.73167e+03 | 86 -0.04798 -1.75845e+03 | 87 -0.02707 -7.30102e+00
 88  0.03457  1.37340e+04 | 89 -1.08152  6.42661e+02 | 90 -1.18998  1.47220e+03
 91 -7.32418  1.02961e+04 | 92 -0.08099  1.26672e+04 | 93 -0.12488  5.04977e+03
 94 -0.15322 -3.66052e+03 | 95 -0.14353  5.41573e+03 | 96 -0.15456  4.92515e+03
 97  0.07128  2.71734e+03 | 98  0.02808  2.78725e+03 | 99 -0.02806 -4.39495e+01
100 -0.07837  1.13396e+02 |101 -0.02935 -1.19684e+03 |102 -0.10124 -8.21514e+03
103  0.11137 -1.76871e+03 |104  0.23815  1.00774e+03 |105  0.10008  1.45243e+03
106 -0.04257  5.49976e+03 |107 -0.05139 -1.98537e+03 |108  0.09316 -8.07345e+03
109  0.07815 -5.32256e+03 |110  0.05818 -3.47197e+03 |111  0.04518 -3.13332e+03
112  0.02585 -4.57882e+03 |113 -0.08519 -2.24342e+03 |114 -0.05498 -8.79915e+03
115 -0.15042 -2.07578e+03 |116 -0.26356 -6.96698e+02 |117 -0.28782  2.10990e+03
118 -0.07343 -2.79325e+03 |119 -0.07383 -7.79190e+03 |120 -0.17291 -2.75552e+03
121 -0.01260 -5.32362e+03 |122  0.02054 -4.60880e+03 |123  0.10988  1.64916e+03
124  0.12221  1.60490e+03 |125  0.19815 -4.03419e+03 |126  0.18698 -1.55220e+03
127  0.23906  3.19390e+02 |128  0.20082  1.30636e+03 |129  0.17504 -9.03370e+02
130  0.20408 -3.68957e+03 |131  0.28197 -4.92989e+03 |132  0.26232 -3.74739e+03
133  0.29663 -1.78689e+03 |134  0.36843 -2.80287e+03 |135  0.26530 -6.45210e+02
136  0.33114  3.54343e+03 |137  0.40452  2.62193e+03 |138  0.39608  3.06855e+03
139  0.45347  2.48578e+03 |140  0.44506  4.37578e+03 |141  0.47151  1.27090e+03
142  0.57182  3.37830e+03 |143  0.49818  1.43153e+03 |144  0.53880  1.98698e+03
145  0.71027  1.06314e+03 |146  0.56122  3.69430e+03 |147  0.63117  6.77489e+03
148  0.69118  9.16990e+03 |149  0.71209  9.32873e+02 |150 -0.20462 -8.52387e+01
151 -0.26507  5.70535e+02 |152 -0.94347 -2.89873e+02 |153 -0.91387 -3.65052e+01
154 -0.34697  2.67408e+02 |155 -0.51545  3.74878e+01 |156  0.77562 -9.71270e+03
157  0.72771 -9.77781e+01 |158  0.74022  6.12195e+02 |159  0.46848  5.25772e+02
160 -0.01048  3.43269e+02 |161 -0.02675  5.05119e+02 |162 -0.10819  3.23410e+02
163 -0.10857  4.12734e+02 |164  0.13762  6.58166e+02 |165  0.01907  4.25356e+02
166  0.23895  1.28952e+03 |167 -0.40881  3.31851e+03 |168  0.79019  2.16081e+02
169  0.65576  2.21128e+02 |170  0.67724  2.44181e+02 |171  0.66492 -1.07480e+02
172  0.64107 -1.80588e+02 |173  0.67019 -1.07516e+02 |174  0.69595  4.86339e+02
175 -0.32834 -3.87523e+02 |176 -0.33795 -2.22482e+02 |177  0.68887  1.50685e+02
178  0.71309 -1.14661e+02 |179  0.52330  7.42450e+01 |180 -0.02284 -1.14435e-01
181 -0.68504 -5.22481e+01 |182 -1.14380 -1.77749e+02 |183 -0.96442 -4.98546e+01
184 -0.62838  1.79096e+02 |185 -1.03940  1.92995e+01 |186 -1.58730 -1.90346e+02
186 variables; iteration 180; function evaluation 239; phase 4
Function value 4.6921144e+03; maximum gradient component mag 3.7445e+04
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.49132 -6.23896e-07 |  2  0.51844  4.75577e-07 |  3  0.27970  7.57171e-07
  4 -0.41361 -9.94481e-08 |  5 -0.91465  6.73814e+02 |  6  0.61594 -3.23037e+02
  7 -0.00023  2.05413e+01 |  8  0.76416 -2.14219e+01 |  9 -0.50526 -6.51815e-07
 10 -0.21611 -1.23269e-07 | 11 -0.63736 -9.83038e-07 | 12  0.17570  8.08853e-08
 13 20.08302  2.38884e+04 | 14  0.00285 -4.94171e+03 | 15  0.04209 -5.93442e+03
 16  0.06699 -4.61991e+03 | 17  0.02529 -5.99996e+03 | 18 -0.00989 -6.54754e+03
 19  0.01350 -5.86848e+03 | 20  0.01396 -5.63159e+03 | 21 -0.01254 -6.17581e+03
 22  0.02733 -4.09151e+03 | 23 -0.00443 -5.44708e+03 | 24  0.00318 -4.79024e+03
 25 -0.01474 -5.07457e+03 | 26 -0.00572 -4.01040e+03 | 27 -0.06025 -6.17120e+03
 28  0.06556  1.27274e+04 | 29  0.02944  1.56021e+03 | 30  0.00642 -2.31634e+03
 31  0.04135  3.44973e+03 | 32  0.06757  1.12249e+04 | 33  0.08720  2.07528e+04
 34  0.06284  8.29211e+03 | 35  0.05858  4.84076e+03 | 36  0.06722  5.95312e+03
 37  0.01487 -3.81458e+03 | 38  0.04766 -1.25106e+03 | 39  0.00398 -5.08987e+03
 40  0.03636 -2.02507e+03 | 41  0.01706 -3.33991e+03 | 42  0.08629  1.16555e+04
 43  0.06659  5.63458e+03 | 44  0.03512 -5.71552e+02 | 45  0.03109 -1.41402e+03
 46  0.07576  9.94197e+03 | 47  0.08737  1.36674e+04 | 48  0.12537  3.74451e+04
 49  0.06550  2.30521e+03 | 50  0.06354  1.88802e+03 | 51  0.08091  7.20637e+03
 52  0.08196  6.52738e+03 | 53  0.07813  5.29440e+03 | 54  0.07311  3.48733e+03
 55  0.07106  2.54645e+03 | 56  0.06215  1.09378e+03 | 57  0.09591  9.70207e+03
 58  0.04725 -1.34957e+03 | 59  0.07528  4.71096e+03 | 60  0.07992  7.89091e+03
 61  0.02166 -3.14654e+03 | 62  0.01701 -3.09491e+03 | 63  0.04615  1.89909e+03
 64  0.05032  1.94918e+03 | 65  0.04300  1.09897e+03 | 66 -0.01095 -5.13336e+03
 67  0.04096  9.33425e+02 | 68  0.01518 -3.00273e+03 | 69  0.04297  2.22540e+03
 70  0.03897  1.59667e+03 | 71  0.02668 -6.81715e+02 | 72  0.02738 -4.12973e+02
 73  0.06401  1.01826e+04 | 74 -0.00520 -4.07879e+03 | 75  0.00265 -3.54470e+03
 76 -0.04328 -6.01078e+03 | 77  0.00270 -2.22925e+03 | 78 -0.02048 -4.48071e+03
 79 -0.03424 -5.72929e+03 | 80 -0.12431 -7.25445e+03 | 81 -0.18958 -7.17471e+03
 82 -0.07666 -6.52385e+03 | 83 -0.07483 -6.41149e+03 | 84 -0.47641 -5.61277e+03
 85 -0.03573 -5.37757e+03 | 86 -0.06757 -6.51754e+03 | 87 -0.06208 -6.33032e+03
 88 -0.01232 -3.63551e+03 | 89 -0.86756 -1.62522e+03 | 90 -0.90988 -1.11138e+03
 91 -6.20323  2.17205e+04 | 92 -0.22596  5.61489e+03 | 93 -0.25183  5.52832e+03
 94 -0.26478  5.07199e+03 | 95 -0.27517  2.95165e+03 | 96 -0.26969  6.08890e+03
 97 -0.04393 -9.85545e+02 | 98 -0.07418 -5.15753e+03 | 99 -0.11805 -4.68776e+03
100 -0.16203 -3.36400e+03 |101 -0.10894 -2.95990e+03 |102 -0.17607 -4.88110e+02
103  0.03496  1.93638e+03 |104  0.15359 -2.50851e+03 |105  0.03487 -2.09558e+03
106 -0.05123  1.28541e+04 |107 -0.08279 -9.15456e+02 |108  0.07820 -8.82224e+02
109  0.06474  2.78023e+03 |110  0.04126 -1.37731e+03 |111  0.05083  5.87358e+03
112  0.02881  2.09271e+03 |113 -0.06189  6.37170e+02 |114 -0.01728 -1.93359e+03
115 -0.11078 -2.42999e+03 |116 -0.22088  1.05300e+03 |117 -0.26645 -1.34141e+03
118 -0.04077  1.65566e+03 |119 -0.03781 -1.63206e+03 |120 -0.13040  3.00470e+01
121  0.04939  3.80718e+03 |122  0.07931 -2.09561e+03 |123  0.16007 -2.47623e+03
124  0.15827 -5.81632e+03 |125  0.24734  1.09646e+03 |126  0.20767 -5.23338e+03
127  0.26797  7.55009e+02 |128  0.23638  5.16212e+03 |129  0.19862  7.54210e+02
130  0.24741  3.55331e+03 |131  0.31266 -7.09247e+02 |132  0.29269  9.28382e+02
133  0.31223 -3.40997e+02 |134  0.37349 -4.12666e+03 |135  0.27171 -3.97646e+03
136  0.33611  8.45387e+02 |137  0.40639 -1.51644e+03 |138  0.40335  5.84263e+02
139  0.45346  2.31432e+01 |140  0.44379 -1.10831e+03 |141  0.47865 -1.09230e+03
142  0.55707 -1.28333e+03 |143  0.50757  6.67581e+02 |144  0.54031 -1.60363e+01
145  0.73205 -8.71139e+02 |146  0.57664 -2.38742e+03 |147  0.62746 -3.35208e+02
148  0.67673  1.60753e+03 |149  0.48036 -5.21441e+02 |150  0.36818 -2.82099e+02
151  0.27465  2.73963e+02 |152 -0.18838 -6.37109e+01 |153 -0.20732  7.42799e+01
154 -0.29688  2.37397e+02 |155 -0.28733  2.21647e+02 |156  0.46672  1.94228e+02
157  0.48872 -7.75283e+01 |158  0.46892 -3.94878e+00 |159 -0.04263 -1.62111e+02
160  0.08413  5.83875e+01 |161 -0.13864 -3.05685e+01 |162 -0.06840  7.09129e+01
163 -0.23855 -1.76607e+02 |164 -0.28314 -6.87622e+01 |165 -0.13408 -8.73281e+01
166 -0.29022 -1.12178e+02 |167 -0.52631  4.55563e+02 |168  0.56690  1.73327e+03
169  0.59809 -1.97498e+04 |170  0.59686  2.18572e+03 |171  0.53463  1.98278e+03
172  0.50264  1.70250e+03 |173  0.53686  1.85274e+03 |174  0.54723  1.75909e+03
175  0.46981  1.55713e+03 |176  0.17736  7.72749e+02 |177  0.53112  1.54191e+03
178  0.27536  1.11043e+03 |179 -0.18254  5.33754e+02 |180 -0.37062  5.28937e+02
181 -0.54349  5.94692e+02 |182 -0.99061  4.18812e+01 |183 -0.74191  3.84509e+02
184 -0.62762  6.01333e+02 |185 -1.07734  2.37480e+01 |186 -1.00591  8.42891e+02
186 variables; iteration 200; function evaluation 270; phase 4
Function value 1.7931943e+03; maximum gradient component mag -5.6881e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.49131 -6.23872e-07 |  2  0.51843  4.75564e-07 |  3  0.27968  7.57127e-07
  4 -0.41361 -9.94474e-08 |  5 -0.71079 -4.66454e+01 |  6  0.09037  6.29946e+01
  7  0.85267 -4.59362e+00 |  8 -0.00635  3.70518e+01 |  9 -0.50524 -6.51790e-07
 10 -0.21611 -1.23267e-07 | 11 -0.63735 -9.82975e-07 | 12  0.17570  8.08845e-08
 13 18.88457 -5.68813e+03 | 14 -0.05356  9.89445e+02 | 15 -0.01902  1.35721e+03
 16 -0.03193  1.38598e+03 | 17 -0.03034  1.35238e+03 | 18 -0.10009  1.48332e+03
 19 -0.05072  1.38277e+03 | 20 -0.04530  1.31659e+03 | 21 -0.08368  1.42569e+03
 22  0.00597  2.26197e+02 | 23 -0.08607  1.36623e+03 | 24 -0.02272  5.78361e+02
 25 -0.04754  9.18151e+02 | 26 -0.02532  2.82901e+02 | 27  0.01285 -2.04375e+03
 28  0.01845 -2.82899e+03 | 29  0.01019 -2.13080e+03 | 30 -0.02682  1.49984e+01
 31 -0.00283 -1.18464e+03 | 32  0.02447 -3.59961e+03 | 33  0.03198 -4.23395e+03
 34  0.01870 -2.20833e+03 | 35  0.01648 -1.21640e+03 | 36  0.02367 -9.20279e+02
 37 -0.01979  9.35563e+02 | 38  0.02691  3.01388e+00 | 39 -0.06477  1.43893e+03
 40 -0.03143  1.35959e+03 | 41  0.01357  1.03955e+03 | 42  0.01666  1.06029e+03
 43  0.01390  1.25575e+03 | 44 -0.00173  1.35931e+03 | 45  0.02575  9.85050e+02
 46  0.04960  5.76811e+02 | 47  0.05475  2.37972e+02 | 48  0.06365 -3.87505e+02
 49  0.04270  1.66823e+02 | 50  0.04232  7.44794e+00 | 51  0.06093 -8.87541e+02
 52  0.06802 -1.32304e+03 | 53  0.06063 -8.00612e+02 | 54  0.03566  2.00448e+02
 55  0.05141 -1.00757e+02 | 56  0.04085  2.10746e+02 | 57  0.07752 -1.37170e+03
 58  0.05659 -4.22459e+02 | 59  0.06241 -4.04092e+02 | 60  0.04959  1.55128e+02
 61  0.04793  2.60492e+02 | 62  0.05959 -1.93950e+00 | 63  0.05910  1.79161e+00
 64  0.04932  9.44632e+01 | 65  0.05964 -5.68872e+02 | 66  0.06841 -1.20726e+03
 67  0.04944 -4.59508e+02 | 68  0.07815 -2.35223e+03 | 69  0.04602 -4.29169e+02
 70  0.07715 -2.47265e+03 | 71  0.04439 -5.56774e+02 | 72  0.09085 -3.75693e+03
 73  0.08902 -3.82354e+03 | 74  0.07154 -1.95110e+03 | 75  0.05243 -7.94925e+02
 76  0.00180  6.32742e+02 | 77  0.04190 -3.36944e+02 | 78 -0.00292  5.72371e+02
 79  0.01012  3.12509e+02 | 80 -0.01585  8.09635e+02 | 81  0.00918  4.84739e+02
 82 -0.19822  1.32608e+03 | 83  0.00415  1.02708e+03 | 84 -0.01245  1.20659e+03
 85 -0.01118  1.25206e+03 | 86 -0.03742  1.35260e+03 | 87 -0.07387  1.46666e+03
 88 -0.00616  1.66428e+03 | 89 -0.56749  7.07228e+02 | 90 -0.61909  6.14773e+02
 91 -4.98602 -5.29458e+03 | 92 -0.13908 -1.72967e+03 | 93 -0.15341 -1.82261e+03
 94 -0.16498 -1.20536e+03 | 95 -0.17030 -6.87756e+02 | 96 -0.17870 -5.37106e+02
 97  0.05738 -9.52883e+01 | 98  0.04451 -1.35278e+02 | 99  0.00064  3.60525e+02
100 -0.04177 -1.26104e+03 |101  0.01377 -4.95443e+01 |102 -0.05293  1.28288e+03
103  0.14467 -2.15321e+02 |104  0.26755  6.86639e+02 |105  0.14325  9.05677e+02
106  0.04073  1.04392e+03 |107  0.04132  1.15598e+03 |108  0.20039  2.99129e+02
109  0.16765  9.07156e+01 |110  0.13543  1.33209e+02 |111  0.12671  7.03773e+02
112  0.10516 -1.11106e+03 |113  0.02859  8.44622e+02 |114  0.06927  5.90466e+02
115 -0.03061  6.01996e+02 |116 -0.16088  2.20483e+02 |117 -0.20574 -6.34425e+02
118  0.00305 -1.29244e+03 |119  0.00792 -1.31339e+02 |120 -0.09756 -9.78103e+01
121  0.06361 -7.72565e+01 |122  0.10391  9.57677e+02 |123  0.17372  1.19111e+03
124  0.16526 -4.40154e+01 |125  0.23135  5.48038e+02 |126  0.18813 -2.29112e+02
127  0.21980 -2.88180e+02 |128  0.16653  3.55373e+02 |129  0.13126  8.03582e+02
130  0.15835  7.12366e+02 |131  0.21384  5.81142e+02 |132  0.17618  9.11307e+01
133  0.18055 -1.05092e+03 |134  0.23684 -6.13640e+02 |135  0.13343 -7.20052e+02
136  0.17784 -2.05769e+02 |137  0.23680 -3.18094e+02 |138  0.23389  7.16846e+02
139  0.26585 -4.03652e+02 |140  0.25594 -1.58662e+02 |141  0.26717 -4.40666e+02
142  0.33109  2.48384e+02 |143  0.28318  3.34346e+02 |144  0.31504  1.02097e+03
145  0.43396  1.18674e+03 |146  0.33465 -8.70454e+02 |147  0.36730  2.87382e+02
148  0.38507 -1.21175e+03 |149  0.19435  3.32365e+02 |150 -0.02918  3.54897e+01
151 -0.03745  6.29632e+01 |152 -0.08405 -3.16865e+01 |153 -0.05758 -5.06296e+01
154 -0.04407 -8.64624e+01 |155  0.10085 -1.08314e+02 |156  0.17396 -1.73267e+02
157  0.21334 -1.09576e+02 |158  0.19272 -1.28527e+02 |159  0.14952 -3.70775e+01
160  0.05422 -6.05213e+01 |161  0.00647  8.06954e+01 |162 -0.16834 -2.81734e+01
163 -0.22752  3.24165e+01 |164 -0.21742  9.07637e+01 |165 -0.29893  3.75712e+01
166 -0.34283  3.95729e+01 |167 -0.16585  1.02364e+02 |168  0.11848 -2.46317e+02
169  0.15833 -3.08282e+02 |170  0.15029 -3.85889e+02 |171  0.13565 -3.92560e+02
172  0.11095 -4.10659e+02 |173  0.12657 -3.71880e+02 |174  0.10441 -3.78636e+02
175  0.13944 -3.88274e+02 |176  0.22095  4.99343e+03 |177  0.10647 -3.66286e+02
178  0.08045 -2.72937e+02 |179  0.01441 -2.29852e+02 |180 -0.14527 -2.12936e+02
181 -0.31271 -1.94636e+02 |182 -0.42909 -1.53828e+02 |183 -0.53612 -1.29161e+02
184 -0.65927 -1.20688e+02 |185 -0.77055 -1.21048e+02 |186 -0.82485 -3.09692e+02
186 variables; iteration 220; function evaluation 291; phase 4
Function value 1.4295735e+03; maximum gradient component mag -1.1581e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.49125 -6.23754e-07 |  2  0.51838  4.75495e-07 |  3  0.27961  7.56900e-07
  4 -0.41360 -9.94443e-08 |  5 -0.30565  2.23400e+00 |  6 -0.37358 -4.53653e+00
  7  0.97496 -1.10056e+00 |  8 -0.16605  1.43618e+01 |  9 -0.50518 -6.51660e-07
 10 -0.21610 -1.23260e-07 | 11 -0.63725 -9.82650e-07 | 12  0.17569  8.08807e-08
 13 18.90691  5.19320e+01 | 14  0.00135  4.21738e+02 | 15 -0.00909  3.22027e+01
 16  0.00170  7.90912e+01 | 17  0.01552  1.63960e+02 | 18  0.00454  1.39137e+02
 19 -0.05425 -3.93527e+01 | 20 -0.06222 -4.54895e+01 | 21 -0.08516 -8.51918e+01
 22 -0.02518  1.38511e+02 | 23 -0.17163 -2.03956e+02 | 24 -0.04125  1.18558e+02
 25 -0.00504  4.67451e+02 | 26 -0.02712  2.64510e+02 | 27  0.00373  6.84314e+02
 28 -0.00737  5.11621e+02 | 29  0.00446  6.92157e+02 | 30 -0.03826  1.71209e+02
 31 -0.02802  2.04213e+02 | 32  0.00197  3.84365e+02 | 33  0.00155  2.50273e+02
 34  0.00335  1.18565e+02 | 35  0.00905 -7.56626e+01 | 36  0.01508 -2.90123e+02
 37 -0.04303 -1.79752e+02 | 38  0.05025 -1.15812e+03 | 39 -0.07717 -1.80947e+02
 40 -0.06182 -1.87682e+02 | 41 -0.02934 -2.28298e+02 | 42 -0.01393 -2.27531e+02
 43 -0.01827 -1.41255e+02 | 44 -0.00406 -3.17607e+01 | 45  0.02046  2.09124e+02
 46  0.03686  4.80432e+02 | 47  0.04090  6.53587e+02 | 48  0.00647  2.59711e+02
 49  0.03870  6.58185e+02 | 50  0.03136  4.97602e+02 | 51  0.04878  7.78637e+02
 52  0.05741  9.44917e+02 | 53  0.04462  6.38914e+02 | 54  0.03427  3.95138e+02
 55  0.01321  9.39764e+01 | 56  0.01493  5.54410e+01 | 57  0.01462 -5.26769e+01
 58  0.05375  4.20918e+02 | 59  0.03971  2.40226e+02 | 60  0.01957 -6.21737e+01
 61  0.05617  2.24599e+02 | 62  0.05333  7.64036e+01 | 63  0.02515 -1.58593e+02
 64  0.06547 -4.13327e+01 | 65  0.03229 -3.61349e+02 | 66  0.07412 -2.87455e+02
 67  0.06421 -4.41569e+02 | 68  0.06736 -5.10174e+02 | 69  0.01889 -4.57310e+02
 70  0.05671 -5.92238e+02 | 71  0.07391 -6.02667e+02 | 72  0.07638 -4.40538e+02
