
Initial statistics: 69 variables; iteration 0; function evaluation 0; phase 1
Function value 4.1505200e+03; maximum gradient component mag -3.5204e+04
 31 -0.01086  3.83163e+01 | 32 -0.03672 -2.11949e+00 | 33 -0.02157 -3.23906e+01
 34  0.01218 -1.92282e+01 | 35 -0.02326  8.88896e+00 | 36 -0.03635  1.57719e+01
 37 -0.04518 -2.21974e+00 | 38  0.00107 -2.88557e+01 | 39  0.00036 -5.11320e+00
 40 -0.05991  1.36710e+01 | 41 -0.07576  3.74756e+01 | 42 -0.05839  3.07791e+01
 43 -0.06222 -1.48182e+01 | 44  0.01153 -4.29308e+01 | 45  0.05591  1.27871e+01
 46  0.01741 -3.94203e-01 | 47  0.06550 -2.34246e+01 | 48 -0.00167 -3.41468e-01
 49  0.02202  3.10393e+01 | 50  0.07604 -1.07960e+00 | 51  0.12703 -2.89546e+01
 52  0.07104  1.43207e+01 | 53 -0.06419  1.94735e+01 | 54 -0.04799  2.34737e+01
 55 -0.06602 -1.28054e+01 | 56 -0.06714 -5.46990e+01 | 57 -0.10686 -1.79295e+01
 58 -0.12814  1.03008e+01 | 59 -0.11747  1.01825e+01 | 60 -0.10093  3.52682e+00
 61 -0.08837  1.57062e+01 | 62 -0.01114  3.96854e+00 | 63  0.00000  0.00000e+00
 64  0.00949 -8.90862e-02 | 65  0.00561 -2.81449e+01 | 66  0.01109  1.49616e+01
 67  0.01961 -1.49545e-03 | 68  0.33764  6.89775e+00 | 69 -0.01822 -9.47508e-04
 70  0.15836  8.54701e+01 | 71 -0.00248 -1.75772e-04 | 72  0.31887 -1.95151e+02
 73  0.33272  4.60369e+00 | 74 -0.31114 -6.38017e-04 | 75  0.33142 -1.84839e+01
 76 -0.11676  3.45841e+00 | 77  0.00549  6.65934e+00 | 78  0.17951  2.04458e+01
 79 -0.30479 -1.22848e-03 | 80  0.36697 -3.07613e+01 | 81  0.05195 -5.99339e+00
 82  0.23367 -5.95350e+00 | 83 -0.33292 -3.39277e-04 | 84  0.30947  2.38612e+01
 85 -0.07978 -1.01384e+01 | 86 -0.02649 -3.54343e+01 | 87  0.44973  4.56164e+00
 88  0.45495  4.34287e+00 | 89  0.38153 -2.73670e+01 | 90  0.23585  8.16274e-05
 91  0.00290  4.68680e-06 | 92  0.00991  2.96876e-04 | 93  0.00478 -6.27779e-05
 94  0.40460  9.56987e+00 | 95  0.41710 -3.23591e+00 | 96  0.40771  1.61186e+02
 97  0.41862 -7.62532e+01 | 98  0.01350 -8.02262e-06 | 99  0.02033  4.55406e-06
100  0.10042  1.70013e-03 |101  0.03380 -1.39148e-04 |102  0.38846  8.38566e+00
103  0.28643  6.29593e+00 |104  0.35753  2.95542e+01 |105  0.41660 -5.33960e-01
106  0.20691 -5.37880e-04 |107 -0.00451 -1.19627e-06 |108 -0.00487  1.37676e-05
109  0.01317 -3.32257e-05 |110  0.36678 -3.77565e+00 |111  0.34924 -1.75401e+01
112  0.35835 -8.66788e+01 |113  0.37543  3.97085e+01 |114  0.41536  4.18356e+00
115  1.08018 -2.47726e-02 |116  0.36160  1.06626e+01 |117  0.21928  3.68892e+00
118  0.12008 -3.61121e+00 |119  0.03516  6.50927e-04 |120  0.05260  3.72427e-04
121  0.40893 -1.40094e+01 |122  0.36698 -1.12632e+00 |123  0.09741  2.01564e-01
124  0.13344 -1.60950e+01 |
124 variables; iteration 80; function evaluation 91; phase 2
Function value 2.1353806e+03; maximum gradient component mag 3.2746e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.98936  3.90740e+00 |  2 -0.01142  8.10649e+01 |  3 -0.42087  3.27456e+02
  4 -0.22555  9.35163e+01 |  5 -0.01091  1.01000e+01 |  6 -0.05398  1.35520e+00
  7 -0.03529  1.05107e+00 |  8 -0.03391  1.08455e+00 |  9 -0.01955  1.73798e+00
 10  0.00389  2.37636e+00 | 11  0.01862 -3.38523e-01 | 12  0.09956  7.97684e-01
 13  0.01640  2.60079e+00 | 14 -0.03379  1.94311e-01 | 15  0.01235  1.59807e+00
 16  0.17756  2.34581e+00 | 17  0.06284  3.28179e-01 | 18  0.07426 -1.50768e+00
 19  0.08986 -6.82649e-01 | 20  0.03742  6.84812e-01 | 21 -0.01077  7.34299e-01
 22  0.00733  1.38601e+00 | 23  0.11484 -5.41328e-01 | 24  0.05017  2.59289e+00
 25  0.03682  3.35588e+00 | 26  0.03892  2.31072e+00 | 27  0.03756  3.22299e+00
 28  0.04576  7.43190e+00 | 29  0.05820  2.83979e+00 | 30  0.02050 -2.22457e+00
 31 -0.01465 -2.36366e+00 | 32 -0.03599  1.37617e-01 | 33 -0.01694  7.23666e+00
 34  0.01269  3.57876e+00 | 35 -0.02370  1.29575e-01 | 36 -0.03712  2.79813e+00
 37 -0.04516  8.64398e-01 | 38  0.00311  6.86308e+00 | 39  0.00006  2.06749e+00
 40 -0.06132 -2.54364e+00 | 41 -0.07880 -1.55284e-01 | 42 -0.06102  4.07319e-01
 43 -0.06094  6.08882e+00 | 44  0.01465  1.18033e+01 | 45  0.05418  3.32363e+00
 46  0.01796  2.73466e+00 | 47  0.06656  7.90288e+00 | 48 -0.00036  4.20600e+00
 49  0.01893  3.80020e+00 | 50  0.07786  1.02873e+01 | 51  0.12884  5.44587e+00
 52  0.07084 -5.10213e+00 | 53 -0.06810 -3.59849e+00 | 54 -0.04857  2.31715e-01
 55 -0.06492  1.75258e+00 | 56 -0.06409  3.25075e+00 | 57 -0.10728 -1.79624e-01
 58 -0.12977  8.99004e-01 | 59 -0.12134 -2.98210e+00 | 60 -0.10248  1.81566e+00
 61 -0.10795 -3.99782e+00 | 62 -0.02531 -7.59751e-01 | 63  0.00000  0.00000e+00
 64  0.00871  3.18717e+01 | 65  0.00517  2.89477e+01 | 66  0.00422  2.40329e-01
 67  0.02145 -1.52371e-03 | 68  0.33342  9.18115e-01 | 69 -0.01711 -8.25369e-04
 70  0.16392  2.73310e+01 | 71 -0.00228 -1.79498e-04 | 72  0.32263 -6.03671e+01
 73  0.33311  1.10566e+01 | 74 -0.31010 -8.71042e-04 | 75  0.33157 -2.60365e+01
 76 -0.12030  2.38793e-01 | 77  0.00249  1.99657e+00 | 78  0.17532 -2.02754e+00
 79 -0.30283 -1.79654e-03 | 80  0.36869  1.74518e+00 | 81  0.05503  1.26054e-01
 82  0.23195 -6.01295e+00 | 83 -0.33347  6.29196e-04 | 84  0.30860  1.08697e+01
 85 -0.07200  2.30623e+00 | 86 -0.02716  5.38048e+00 | 87  0.44351  8.77414e+00
 88  0.43613  7.32148e-01 | 89  0.38082  7.55715e+00 | 90  0.23554  3.28309e-04
 91  0.00290  2.28941e-06 | 92  0.00957  3.08851e-04 | 93  0.00485 -5.92343e-05
 94  0.40356 -2.87774e+01 | 95  0.41417  5.64844e-01 | 96  0.40696 -1.18645e+01
 97  0.41972 -6.48723e+00 | 98  0.01350  4.33295e-06 | 99  0.02034 -1.69503e-05
100  0.09847  1.78327e-03 |101  0.03395 -1.08352e-04 |102  0.38209  9.63686e-01
103  0.28487  2.38841e+00 |104  0.35682  1.76194e+01 |105  0.40648  6.80318e-01
106  0.20741 -3.92665e-04 |107 -0.00451  1.65755e-07 |108 -0.00489  1.51103e-05
109  0.01322 -3.67910e-05 |110  0.36529 -2.39106e+00 |111  0.34973 -1.51506e+00
112  0.35823 -4.79130e+01 |113  0.37308  5.41815e+00 |114  0.40961  3.04463e+00
115  0.86764  1.48456e-02 |116  0.36029 -2.19385e+00 |117  0.22324 -1.94375e+00
118  0.11647 -1.70156e+00 |119  0.03441  6.64953e-04 |120  0.05239  2.38128e-04
121  0.41348  1.60106e-01 |122  0.36467  3.38134e+00 |123  0.09195 -3.03229e+00
124  0.13805  2.42840e+00 |
Maximum number of function evaluations exceeded

 - final statistics:
124 variables; iteration 87; function evaluation 100
Function value 2.1354e+03; maximum gradient component mag 2.9513e+02
Exit code = 3;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.98850  4.14177e+00 |  2 -0.01142  7.30581e+01 |  3 -0.42089  2.95127e+02
  4 -0.22571  8.06140e+01 |  5 -0.01094  9.10497e+00 |  6 -0.05315  1.61359e+00
  7 -0.03484  1.13633e+00 |  8 -0.03391  9.21315e-01 |  9 -0.02041  1.18349e+00
 10  0.00182  1.52209e+00 | 11  0.02185  6.08257e-01 | 12  0.09941  1.24808e+00
 13  0.01702  3.05740e+00 | 14 -0.03324  3.93361e-01 | 15  0.01205  1.04326e+00
 16  0.17794  3.04651e+00 | 17  0.06314  6.38191e-01 | 18  0.07424 -1.90801e+00
 19  0.09002 -6.43155e-01 | 20  0.03764  1.22900e+00 | 21 -0.01080  4.11188e-01
 22  0.00658  6.70750e-01 | 23  0.11553 -4.55293e-01 | 24  0.04960  1.54909e+00
 25  0.03716  2.97336e+00 | 26  0.03905  2.53549e+00 | 27  0.03777  2.98368e+00
 28  0.04564  6.36741e+00 | 29  0.05866  3.61947e+00 | 30  0.02031 -3.44720e+00
 31 -0.01441 -2.66155e+00 | 32 -0.03580  2.45938e-01 | 33 -0.01679  6.72884e+00
 34  0.01275  2.75012e+00 | 35 -0.02339  3.25034e-01 | 36 -0.03713  1.84475e+00
 37 -0.04491  6.89465e-01 | 38  0.00327  6.13367e+00 | 39  0.00021  1.60001e+00
 40 -0.06112 -2.70497e+00 | 41 -0.07876 -8.99420e-01 | 42 -0.06082 -4.44094e-02
 43 -0.06087  5.27332e+00 | 44  0.01483  1.10510e+01 | 45  0.05432  2.42703e+00
 46  0.01811  2.13646e+00 | 47  0.06674  7.38294e+00 | 48 -0.00023  3.52617e+00
 49  0.01909  3.13717e+00 | 50  0.07807  9.46733e+00 | 51  0.12900  4.86873e+00
 52  0.07116 -4.76939e+00 | 53 -0.06840 -4.77080e+00 | 54 -0.04818  2.02952e-01
 55 -0.06463  2.09798e+00 | 56 -0.06388  3.23941e+00 | 57 -0.10676  1.25498e+00
 58 -0.12972  1.37426e-01 | 59 -0.12053 -8.49162e-01 | 60 -0.10173  2.76410e+00
 61 -0.10762 -3.97006e+00 | 62 -0.02520 -7.63521e-01 | 63  0.00000  0.00000e+00
 64  0.00864  2.80089e+01 | 65  0.00515  1.93067e+01 | 66  0.00401 -2.40845e-01
 67  0.02147 -1.55821e-03 | 68  0.33334  9.21708e-01 | 69 -0.01709 -8.26388e-04
 70  0.16378  2.62037e+01 | 71 -0.00227 -1.79496e-04 | 72  0.32262 -5.75705e+01
 73  0.33312  9.43363e+00 | 74 -0.31008 -8.94997e-04 | 75  0.33157 -2.32361e+01
 76 -0.12045  8.96975e-02 | 77  0.00254  1.55875e+00 | 78  0.17552 -1.95601e+00
 79 -0.30280 -1.79044e-03 | 80  0.36880  1.80479e+00 | 81  0.05490 -1.48012e-01
 82  0.23187 -5.56058e+00 | 83 -0.33348  6.50009e-04 | 84  0.30857  1.02265e+01
 85 -0.07109  2.61046e+00 | 86 -0.02733  4.99052e+00 | 87  0.44381  9.38786e+00
 88  0.43643  8.81322e-01 | 89  0.38058  6.18047e+00 | 90  0.23554  3.28000e-04
 91  0.00290  2.32629e-06 | 92  0.00957  3.08412e-04 | 93  0.00485 -5.94370e-05
 94  0.40361 -2.91704e+01 | 95  0.41422  4.27310e-02 | 96  0.40691 -8.13827e+00
 97  0.41970 -4.80612e+00 | 98  0.01350  4.35416e-06 | 99  0.02034 -1.66243e-05
100  0.09844  1.78226e-03 |101  0.03395 -1.09599e-04 |102  0.38233  1.08899e+00
103  0.28439  1.77261e+00 |104  0.35669  1.60767e+01 |105  0.40479 -1.13155e+00
106  0.20742 -3.93105e-04 |107 -0.00451  5.86359e-08 |108 -0.00489  1.49143e-05
109  0.01322 -3.82344e-05 |110  0.36536 -1.21086e+00 |111  0.34956 -1.32551e+00
112  0.35819 -4.50225e+01 |113  0.37260  4.06870e+00 |114  0.41027  4.25341e+00
115  0.86728  1.48047e-02 |116  0.36046 -3.17172e+00 |117  0.22307 -1.53484e+00
118  0.11596 -1.78752e+00 |119  0.03440  6.62095e-04 |120  0.05239  2.22466e-04
121  0.41334 -2.67909e-01 |122  0.36435  2.70234e+00 |123  0.09232 -2.62472e+00
124  0.13809  2.33704e+00 |

Initial statistics: 187 variables; iteration 0; function evaluation 0; phase 3
Function value 2.1353706e+03; maximum gradient component mag -4.6954e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.98850  4.14177e+00 |  2 -0.01142  7.30581e+01 |  3 -0.42089  2.95127e+02
  4 -0.22571  8.06140e+01 |  5 -0.01094  9.10497e+00 |  6 -0.05315  1.61359e+00
  7 -0.03484  1.13633e+00 |  8 -0.03391  9.21315e-01 |  9 -0.02041  1.18349e+00
 10  0.00182  1.52209e+00 | 11  0.02185  6.08257e-01 | 12  0.09941  1.24808e+00
 13  0.01702  3.05740e+00 | 14 -0.03324  3.93361e-01 | 15  0.01205  1.04326e+00
 16  0.17794  3.04651e+00 | 17  0.06314  6.38191e-01 | 18  0.07424 -1.90801e+00
 19  0.09002 -6.43155e-01 | 20  0.03764  1.22900e+00 | 21 -0.01080  4.11188e-01
 22  0.00658  6.70750e-01 | 23  0.11553 -4.55293e-01 | 24  0.04960  1.54909e+00
 25  0.03716  2.97336e+00 | 26  0.03905  2.53549e+00 | 27  0.03777  2.98368e+00
 28  0.04564  6.36741e+00 | 29  0.05866  3.61947e+00 | 30  0.02031 -3.44720e+00
 31 -0.01441 -2.66155e+00 | 32 -0.03580  2.45938e-01 | 33 -0.01679  6.72884e+00
 34  0.01275  2.75012e+00 | 35 -0.02339  3.25034e-01 | 36 -0.03713  1.84475e+00
 37 -0.04491  6.89465e-01 | 38  0.00327  6.13367e+00 | 39  0.00021  1.60001e+00
 40 -0.06112 -2.70497e+00 | 41 -0.07876 -8.99420e-01 | 42 -0.06082 -4.44094e-02
 43 -0.06087  5.27332e+00 | 44  0.01483  1.10510e+01 | 45  0.05432  2.42703e+00
 46  0.01811  2.13646e+00 | 47  0.06674  7.38294e+00 | 48 -0.00023  3.52617e+00
 49  0.01909  3.13717e+00 | 50  0.07807  9.46733e+00 | 51  0.12900  4.86873e+00
 52  0.07116 -4.76939e+00 | 53 -0.06840 -4.77080e+00 | 54 -0.04818  2.02952e-01
 55 -0.06463  2.09798e+00 | 56 -0.06388  3.23941e+00 | 57 -0.10676  1.25498e+00
 58 -0.12972  1.37426e-01 | 59 -0.12053 -8.49162e-01 | 60 -0.10173  2.76410e+00
 61 -0.10762 -3.97006e+00 | 62 -0.02520 -7.63521e-01 | 63  0.00000  0.00000e+00
 64  0.00864  2.80089e+01 | 65  0.00515  1.93067e+01 | 66  0.00401 -2.40845e-01
 67  0.02147 -1.55821e-03 | 68  0.33334  9.21708e-01 | 69 -0.01709 -8.26388e-04
 70  0.16378  2.62037e+01 | 71 -0.00227 -1.79496e-04 | 72  0.32262 -5.75705e+01
 73  0.33312  9.43363e+00 | 74 -0.31008 -8.94997e-04 | 75  0.33157 -2.32361e+01
 76 -0.12045  8.96975e-02 | 77  0.00254  1.55875e+00 | 78  0.17552 -1.95601e+00
 79 -0.30280 -1.79044e-03 | 80  0.36880  1.80479e+00 | 81  0.05490 -1.48012e-01
 82  0.23187 -5.56058e+00 | 83 -0.33348  6.50009e-04 | 84  0.30857  1.02265e+01
 85 -0.07109  2.61046e+00 | 86 -0.02733  4.99052e+00 | 87  0.44381  9.38786e+00
 88  0.43643  8.81322e-01 | 89  0.38058  6.18047e+00 | 90  0.23554  3.28000e-04
 91  0.00290  2.32629e-06 | 92  0.00957  3.08412e-04 | 93  0.00485 -5.94370e-05
 94  0.40361 -2.91704e+01 | 95  0.41422  4.27310e-02 | 96  0.40691 -8.13827e+00
 97  0.41970 -4.80612e+00 | 98  0.01350  4.35416e-06 | 99  0.02034 -1.66243e-05
100  0.09844  1.78226e-03 |101  0.03395 -1.09599e-04 |102  0.38233  1.08899e+00
103  0.28439  1.77261e+00 |104  0.35669  1.60767e+01 |105  0.40479 -1.13155e+00
106  0.20742 -3.93105e-04 |107 -0.00451  5.86359e-08 |108 -0.00489  1.49143e-05
109  0.01322 -3.82344e-05 |110  0.36536 -1.21086e+00 |111  0.34956 -1.32551e+00
112  0.35819 -4.50225e+01 |113  0.37260  4.06870e+00 |114  0.41027  4.25341e+00
115  0.86728  1.48047e-02 |116  0.36046 -3.17172e+00 |117  0.22307 -1.53484e+00
118  0.11596 -1.78752e+00 |119  0.03440  6.62095e-04 |120  0.05239  2.22466e-04
121  0.41334 -2.67909e-01 |122  0.36435  2.70234e+00 |123  0.09232 -2.62472e+00
124  0.13809  2.33704e+00 |125  0.00000  5.04157e+01 |126  0.00000  2.59815e+01
127  0.00000 -8.56996e-02 |128  0.00000 -2.28297e+02 |129  0.00000  7.05481e+00
130  0.00000  9.27816e+01 |131  0.00000 -1.55179e+02 |132  0.00000  3.44802e+02
133  0.00000 -4.00538e+01 |134  0.00000  7.37423e+01 |135  0.00000 -1.86213e+01
136  0.00000 -1.60702e+02 |137  0.00000  7.56926e+00 |138  0.00000 -1.45820e+01
139  0.00000 -2.02936e+01 |140  0.00000  8.85811e-02 |141  0.00000  1.24979e+02
142  0.00000  1.11728e+01 |143  0.00000 -8.15379e+01 |144  0.00000  1.00251e+02
145  0.00000 -7.79393e+01 |146  0.00000 -8.63775e+00 |147  0.00000 -8.03326e+01
148  0.00000  7.67975e+00 |149  0.00000  9.80395e+01 |150  0.00000 -5.78258e+01
151  0.00000 -3.63439e-06 |152  0.00000  6.37845e-07 |153  0.00000 -4.47701e-09
154  0.00000  1.90509e-06 |155  0.00000  2.75382e-06 |156  0.00000 -2.41433e-06
157  0.00000  1.56502e-05 |158  0.00000 -5.02395e-06 |159  0.00000  1.83725e-05
160  0.00000  4.85731e-07 |161  0.00000  3.81180e-06 |162  0.00000  5.34939e-06
163  0.00000  1.96435e-06 |164  0.00000  2.78269e-01 |165  0.00000  4.47497e+01
166  0.00000  5.25771e+01 |167  0.00000  2.62866e+01 |168  0.00000  2.48764e+02
169  0.00000  1.00469e+02 |170  0.00000  6.85533e+01 |171  0.00000  2.74691e+01
172  0.00000 -4.69540e+02 |173  0.00000 -8.51715e-01 |174  0.00000 -1.68737e+01
175  0.00000 -1.76687e-01 |176  0.00000 -3.89641e+00 |177  0.00000 -3.58272e+01
178  0.00000 -6.42753e+01 |179  0.00000  4.37314e+01 |180  0.00000 -1.28652e+02
181  0.00000  2.80766e+00 |182  0.00000 -4.92353e+01 |183  0.00000 -1.04341e+02
184  0.00000  2.65589e+02 |185  0.00000  2.89775e-01 |186  0.00000  9.76168e+00
187  0.00000  7.41450e-02 |

Intermediate statistics: 187 variables; iteration 20; function evaluation 23; phase 3
Function value 2.1062569e+03; maximum gradient component mag 1.2669e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.99199  3.95230e+00 |  2 -0.01152 -6.29024e+02 |  3 -0.42062  1.26686e+03
  4 -0.22610  4.82651e+02 |  5 -0.01886  5.61995e+01 |  6 -0.05458  1.72955e+00
  7 -0.03584  1.30707e+00 |  8 -0.03444  1.74459e+00 |  9 -0.02083  3.11976e+00
 10  0.00174  5.76643e+00 | 11  0.02395  8.78719e+00 | 12  0.10210  1.66336e+01
 13  0.01005  5.01685e+00 | 14 -0.03921 -1.57127e-01 | 15  0.00335 -2.93944e+00
 16  0.17706  4.39196e+01 | 17  0.04291  1.40171e+01 | 18  0.03014 -2.21783e+01
 19  0.07582 -7.55595e+01 | 20  0.01748 -2.75607e+01 | 21  0.01979 -5.24296e-01
 22  0.04583  4.30232e+01 | 23  0.10362  2.03523e+01 | 24  0.05929 -1.59162e+01
 25  0.03722 -9.37643e+00 | 26  0.03926 -6.61782e+00 | 27  0.04016  2.77511e+00
 28  0.04647  7.85903e+00 | 29  0.05963  5.49272e+00 | 30  0.02193  8.59344e-02
 31 -0.01335  1.75742e+00 | 32 -0.03372  7.97020e+00 | 33 -0.01608  1.39411e+01
 34  0.01423  1.51734e+01 | 35 -0.02181  1.02498e+01 | 36 -0.03629  1.22454e+01
 37 -0.04284  2.14411e+01 | 38  0.00445  3.60987e+01 | 39  0.00152  3.21313e+01
 40 -0.05966  1.56884e+01 | 41 -0.07740  1.31635e+01 | 42 -0.05934  1.29574e+01
 43 -0.05947  1.92122e+01 | 44  0.01622  3.77294e+01 | 45  0.05603  3.71726e+01
 46  0.01935  2.45202e+01 | 47  0.06819  3.48662e+01 | 48  0.00049  1.93491e+01
 49  0.02087  3.38831e+01 | 50  0.07953  6.46665e+01 | 51  0.13065  7.82834e+01
 52  0.07217  2.54066e+01 | 53 -0.06599  3.00990e+00 | 54 -0.04701  9.59999e+00
 55 -0.06363  7.57617e+00 | 56 -0.06294 -4.72037e+00 | 57 -0.10643 -2.16040e+01
 58 -0.12909 -2.01667e+01 | 59 -0.11996 -2.46486e+01 | 60 -0.10277 -1.59880e+01
 61 -0.10362 -6.03570e+00 | 62 -0.02431 -1.37763e+00 | 63  0.00000  0.00000e+00
 64  0.00723 -1.44125e+02 | 65  0.00459 -7.77382e+01 | 66  0.00552 -1.58536e+02
 67  0.02148 -4.65910e-03 | 68  0.33368  1.90002e+02 | 69 -0.01709 -2.37784e-03
 70  0.18198 -1.78213e+02 | 71 -0.00227 -8.50204e-05 | 72  0.33143  4.26441e+02
 73  0.33284 -1.79976e+01 | 74 -0.31008 -2.47929e-05 | 75  0.33204  1.50253e+02
 76 -0.12077  7.46621e+00 | 77  0.00418  3.29336e+01 | 78  0.17547  3.35442e+00
 79 -0.30280 -1.71666e-03 | 80  0.36874 -5.66832e+00 | 81  0.05514 -1.46302e+00
 82  0.23202 -3.03602e+01 | 83 -0.33348  1.32575e-03 | 84  0.30907  1.05256e+02
 85 -0.07332  1.12309e+01 | 86 -0.02638  3.20154e+01 | 87  0.44232 -1.70156e+02
 88  0.43571  8.79062e+00 | 89  0.37820 -3.87797e+01 | 90  0.23554 -1.32168e-04
 91  0.00290  4.25822e-06 | 92  0.00957  3.13974e-04 | 93  0.00485 -3.37423e-05
 94  0.40584  8.34565e+02 | 95  0.41377 -3.33388e+01 | 96  0.40747  2.19977e+02
 97  0.41809 -3.51812e+02 | 98  0.01350 -2.27877e-05 | 99  0.02034 -3.84906e-06
100  0.09844  1.83622e-03 |101  0.03395  4.99599e-05 |102  0.38260  1.05785e+02
103  0.28384  9.32196e+00 |104  0.35660  1.72387e+02 |105  0.40630  9.73730e+01
106  0.20742 -3.31652e-04 |107 -0.00451  2.01449e-06 |108 -0.00489  2.84664e-05
109  0.01322 -2.30349e-05 |110  0.36443 -3.22664e+02 |111  0.34918 -1.80391e+01
112  0.35696 -5.36348e+02 |113  0.37120 -3.34898e+02 |114  0.40832  1.22673e+01
115  0.86726  1.48043e-02 |116  0.36016 -2.11625e+01 |117  0.22433  1.08720e+01
118  0.11626  2.33296e+01 |119  0.03439  6.72499e-04 |120  0.05239  2.14182e-04
121  0.41322 -2.52934e+01 |122  0.36434 -4.13546e+01 |123  0.09338 -6.31753e+00
124  0.13745 -2.27732e+01 |125 -0.01471  1.12799e+01 |126 -0.01006 -1.16481e+00
127  0.00007 -1.72435e-01 |128  0.03610 -3.38167e+01 |129 -0.00718  1.41697e+01
130 -0.00593  4.87340e+01 |131  0.00705 -1.89989e+01 |132 -0.04471 -1.79572e+02
133  0.01847 -1.99014e+02 |134 -0.02056 -1.72544e+01 |135  0.01412  1.53163e+01
136  0.01673 -1.42400e+00 |137  0.01263 -2.72888e+01 |138 -0.00945  5.32331e-01
139  0.00505  3.12126e+00 |140 -0.00010  1.06019e-01 |141  0.00600  1.76219e+01
142 -0.01247 -9.89927e-01 |143  0.00654 -3.76966e+01 |144 -0.00397  1.59194e+01
145 -0.07478  3.62022e+01 |146  0.01823  1.67840e+02 |147  0.02875  1.44567e+01
148 -0.00465 -1.14726e+01 |149  0.00026  3.69752e+00 |150  0.03846  9.48692e+00
151  0.00000 -2.91187e-06 |152 -0.00000  1.07881e-06 |153  0.00000 -2.18229e-09
154 -0.00000  9.18607e-07 |155 -0.00000  1.83784e-06 |156  0.00000 -1.79723e-06
157 -0.00000  1.16481e-05 |158 -0.00000  3.90301e-05 |159 -0.00000  4.67478e-05
160 -0.00000  7.39236e-07 |161 -0.00000 -5.69474e-07 |162 -0.00000 -1.07282e-06
163 -0.00000  8.92826e-06 |164 -0.00082 -2.65711e+00 |165 -0.00397 -2.75040e+01
166  0.01995 -7.01269e+00 |167 -0.01812 -6.72854e+01 |168 -0.02139 -9.70489e+00
169 -0.02438 -1.47219e+01 |170 -0.00300 -7.13032e+01 |171  0.06415 -1.38010e+02
172  0.02781 -2.27279e+02 |173  0.00054 -1.11021e-01 |174  0.01300  1.08973e+01
175 -0.00003 -4.03578e-02 |176  0.00265  1.41329e+01 |177 -0.00323  4.16379e+01
178  0.02234  2.85644e+01 |179 -0.02697  2.98701e+01 |180 -0.01320  2.12518e+01
181 -0.03870  9.32612e+00 |182  0.00124  6.05941e+01 |183  0.05804  1.30372e+02
184  0.01549  1.58651e+02 |185 -0.00014  3.06946e-02 |186 -0.00810 -3.88255e+00
187 -0.00001  4.70839e-02 |
187 variables; iteration 40; function evaluation 44; phase 3
Function value 2.1021010e+03; maximum gradient component mag 1.6299e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.99543  2.66060e+00 |  2 -0.01151 -4.11640e+02 |  3 -0.42050  1.62993e+03
  4 -0.22916  7.03473e+02 |  5 -0.02900 -8.51766e+01 |  6 -0.05877 -5.09395e-01
  7 -0.03903 -2.94838e-01 |  8 -0.03760 -3.29076e-01 |  9 -0.02524 -5.81641e-01
 10 -0.00472 -1.33922e+00 | 11  0.01920 -3.60616e+00 | 12  0.09727 -1.63601e+01
 13 -0.00484 -1.22565e+01 | 14 -0.05010 -3.43604e+00 | 15 -0.00985  1.74934e+00
 16  0.15023  5.49669e+01 | 17  0.02005 -1.00704e+01 | 18 -0.02223 -6.08975e+01
 19  0.06421 -9.11810e+01 | 20  0.00711 -9.33092e+00 | 21  0.05705  4.64743e+01
 22  0.08019  7.77138e+01 | 23  0.08250  2.29653e+01 | 24  0.07404 -1.17989e+00
 25  0.03675 -1.23706e+00 | 26  0.04322  4.09091e+00 | 27  0.04298  1.41046e+01
 28  0.04985  2.36613e+01 | 29  0.06309  2.76421e+01 | 30  0.02540  1.81647e+01
 31 -0.01019  1.54508e+01 | 32 -0.03069  2.06545e+01 | 33 -0.01303  2.98806e+01
 34  0.01737  3.32219e+01 | 35 -0.01871  2.26231e+01 | 36 -0.03325  2.29659e+01
 37 -0.03959  3.41068e+01 | 38  0.00780  5.60655e+01 | 39  0.00487  4.58233e+01
 40 -0.05663  1.96561e+01 | 41 -0.07408  1.66492e+01 | 42 -0.05625  1.63699e+01
 43 -0.05653  1.78138e+01 | 44  0.01841  2.28521e+01 | 45  0.05835  2.03212e+01
 46  0.02238  2.68466e+01 | 47  0.07168  5.16286e+01 | 48  0.00353  2.59387e+01
 49  0.02387  3.96163e+01 | 50  0.08262  7.61899e+01 | 51  0.13415  9.36723e+01
 52  0.07542  2.71427e+01 | 53 -0.06273  2.23368e+00 | 54 -0.04372  7.43059e+00
 55 -0.06041  2.89353e+00 | 56 -0.06001 -1.21327e+01 | 57 -0.10333 -2.47917e+01
 58 -0.12566 -1.67728e+01 | 59 -0.11647 -1.83484e+01 | 60 -0.09930 -7.80767e+00
 61 -0.09929 -9.43140e-01 | 62 -0.02241 -5.82523e-02 | 63  0.00000  0.00000e+00
 64  0.00705 -1.39158e+02 | 65  0.00465  7.65928e+01 | 66  0.00804 -1.53711e+02
 67  0.02148 -3.34925e-03 | 68  0.33131  1.43272e+02 | 69 -0.01709 -1.31219e-03
