"","Pred","Pred_species","Prey","Prey_species","PredSex","PreySex","PredAge","PreyAge","propPreyAge"
"732",4,"P_Halibut",2,"Arrowtooth",2,2,"2",11,0
"3551",4,"P_Halibut",2,"Arrowtooth",1,1,"2",11,0
"3991",4,"P_Halibut",2,"Arrowtooth",2,1,"2",11,0
"293",4,"P_Halibut",2,"Arrowtooth",1,2,"2",12,0
"733",4,"P_Halibut",2,"Arrowtooth",2,2,"2",12,0
"3552",4,"P_Halibut",2,"Arrowtooth",1,1,"2",12,0
"3628",4,"P_Halibut",2,"Arrowtooth",2,1,"2",12,0
"294",4,"P_Halibut",2,"Arrowtooth",1,2,"2",13,0
"734",4,"P_Halibut",2,"Arrowtooth",2,2,"2",13,0
"3553",4,"P_Halibut",2,"Arrowtooth",1,1,"2",13,0
"3629",4,"P_Halibut",2,"Arrowtooth",2,1,"2",13,0
"295",4,"P_Halibut",2,"Arrowtooth",1,2,"2",14,0
"735",4,"P_Halibut",2,"Arrowtooth",2,2,"2",14,0
"3554",4,"P_Halibut",2,"Arrowtooth",1,1,"2",14,0
"3630",4,"P_Halibut",2,"Arrowtooth",2,1,"2",14,0
"296",4,"P_Halibut",2,"Arrowtooth",1,2,"2",15,0
"736",4,"P_Halibut",2,"Arrowtooth",2,2,"2",15,0
"3555",4,"P_Halibut",2,"Arrowtooth",1,1,"2",15,0
"3631",4,"P_Halibut",2,"Arrowtooth",2,1,"2",15,0
"297",4,"P_Halibut",2,"Arrowtooth",1,2,"2",16,0
"737",4,"P_Halibut",2,"Arrowtooth",2,2,"2",16,0
"3556",4,"P_Halibut",2,"Arrowtooth",1,1,"2",16,0
"3996",4,"P_Halibut",2,"Arrowtooth",2,1,"2",16,0
"298",4,"P_Halibut",2,"Arrowtooth",1,2,"2",17,0
"738",4,"P_Halibut",2,"Arrowtooth",2,2,"2",17,0
"3557",4,"P_Halibut",2,"Arrowtooth",1,1,"2",17,0
"3876",4,"P_Halibut",2,"Arrowtooth",2,1,"2",17,0
"299",4,"P_Halibut",2,"Arrowtooth",1,2,"2",18,0
"739",4,"P_Halibut",2,"Arrowtooth",2,2,"2",18,0
"3558",4,"P_Halibut",2,"Arrowtooth",1,1,"2",18,0
"3998",4,"P_Halibut",2,"Arrowtooth",2,1,"2",18,0
"300",4,"P_Halibut",2,"Arrowtooth",1,2,"2",19,0
"740",4,"P_Halibut",2,"Arrowtooth",2,2,"2",19,0
"3559",4,"P_Halibut",2,"Arrowtooth",1,1,"2",19,0
"3999",4,"P_Halibut",2,"Arrowtooth",2,1,"2",19,0
"301",4,"P_Halibut",2,"Arrowtooth",1,2,"2",20,0
"741",4,"P_Halibut",2,"Arrowtooth",2,2,"2",20,0
"2907",4,"P_Halibut",2,"Arrowtooth",2,1,"2",20,0
"3560",4,"P_Halibut",2,"Arrowtooth",1,1,"2",20,0
"302",4,"P_Halibut",2,"Arrowtooth",1,2,"2",21,0
"742",4,"P_Halibut",2,"Arrowtooth",2,2,"2",21,0
"2908",4,"P_Halibut",2,"Arrowtooth",2,1,"2",21,0
"3561",4,"P_Halibut",2,"Arrowtooth",1,1,"2",21,0
"5350",4,"P_Halibut",3,"P_Cod",2,0,"2",1,0
"6093",4,"P_Halibut",3,"P_Cod",1,0,"2",1,0
"5284",4,"P_Halibut",3,"P_Cod",2,0,"2",2,0
"6134",4,"P_Halibut",3,"P_Cod",1,0,"2",2,0
"5398",4,"P_Halibut",3,"P_Cod",2,0,"2",3,0
"6259",4,"P_Halibut",3,"P_Cod",1,0,"2",3,0
"5439",4,"P_Halibut",3,"P_Cod",2,0,"2",4,0
"6220",4,"P_Halibut",3,"P_Cod",1,0,"2",4,0
"5889",4,"P_Halibut",3,"P_Cod",2,0,"2",5,0
"6226",4,"P_Halibut",3,"P_Cod",1,0,"2",5,0
"5930",4,"P_Halibut",3,"P_Cod",2,0,"2",6,0
"6307",4,"P_Halibut",3,"P_Cod",1,0,"2",6,0
"6215",4,"P_Halibut",3,"P_Cod",2,0,"2",7,0
"6228",4,"P_Halibut",3,"P_Cod",1,0,"2",7,0
"5932",4,"P_Halibut",3,"P_Cod",2,0,"2",8,0
"6229",4,"P_Halibut",3,"P_Cod",1,0,"2",8,0
"5933",4,"P_Halibut",3,"P_Cod",2,0,"2",9,0
"6310",4,"P_Halibut",3,"P_Cod",1,0,"2",9,0
"6178",4,"P_Halibut",3,"P_Cod",2,0,"2",10,0
"6391",4,"P_Halibut",3,"P_Cod",1,0,"2",10,0
"6099",4,"P_Halibut",3,"P_Cod",2,0,"2",11,0
"6312",4,"P_Halibut",3,"P_Cod",1,0,"2",11,0
"5528",4,"P_Halibut",3,"P_Cod",2,0,"2",12,0
"6313",4,"P_Halibut",3,"P_Cod",1,0,"2",12,0
"7475",4,"P_Halibut",4,"P_Halibut",2,1,"2",1,1.98019142852483e-05
"8332",4,"P_Halibut",4,"P_Halibut",1,1,"2",1,1.98019142852483e-05
"10185",4,"P_Halibut",4,"P_Halibut",1,2,"2",1,1.98019142852483e-05
"12812",4,"P_Halibut",4,"P_Halibut",2,2,"2",1,1.98019142852483e-05
"7476",4,"P_Halibut",4,"P_Halibut",2,1,"2",2,1.98019142852483e-05
"8333",4,"P_Halibut",4,"P_Halibut",1,1,"2",2,1.98019142852483e-05
"10186",4,"P_Halibut",4,"P_Halibut",1,2,"2",2,1.98019142852483e-05
"12813",4,"P_Halibut",4,"P_Halibut",2,2,"2",2,1.98019142852483e-05
"10157",4,"P_Halibut",4,"P_Halibut",1,1,"2",3,0
"10187",4,"P_Halibut",4,"P_Halibut",1,2,"2",3,0
"10597",4,"P_Halibut",4,"P_Halibut",2,1,"2",3,0
"12814",4,"P_Halibut",4,"P_Halibut",2,2,"2",3,0
"10158",4,"P_Halibut",4,"P_Halibut",1,1,"2",4,0
"10188",4,"P_Halibut",4,"P_Halibut",1,2,"2",4,0
"10598",4,"P_Halibut",4,"P_Halibut",2,1,"2",4,0
"12815",4,"P_Halibut",4,"P_Halibut",2,2,"2",4,0
"10159",4,"P_Halibut",4,"P_Halibut",1,1,"2",5,0
"10189",4,"P_Halibut",4,"P_Halibut",1,2,"2",5,0
"10599",4,"P_Halibut",4,"P_Halibut",2,1,"2",5,0
"12816",4,"P_Halibut",4,"P_Halibut",2,2,"2",5,0
"10160",4,"P_Halibut",4,"P_Halibut",1,1,"2",6,0
"10190",4,"P_Halibut",4,"P_Halibut",1,2,"2",6,0
"10600",4,"P_Halibut",4,"P_Halibut",2,1,"2",6,0
"13910",4,"P_Halibut",4,"P_Halibut",2,2,"2",6,0
"10161",4,"P_Halibut",4,"P_Halibut",1,1,"2",7,0
"10191",4,"P_Halibut",4,"P_Halibut",1,2,"2",7,0
"10601",4,"P_Halibut",4,"P_Halibut",2,1,"2",7,0
"13911",4,"P_Halibut",4,"P_Halibut",2,2,"2",7,0
"10162",4,"P_Halibut",4,"P_Halibut",1,1,"2",8,0
"10192",4,"P_Halibut",4,"P_Halibut",1,2,"2",8,0
"10602",4,"P_Halibut",4,"P_Halibut",2,1,"2",8,0
"12819",4,"P_Halibut",4,"P_Halibut",2,2,"2",8,0
"10163",4,"P_Halibut",4,"P_Halibut",1,1,"2",9,0
"10193",4,"P_Halibut",4,"P_Halibut",1,2,"2",9,0
"10603",4,"P_Halibut",4,"P_Halibut",2,1,"2",9,0
"12820",4,"P_Halibut",4,"P_Halibut",2,2,"2",9,0
"10164",4,"P_Halibut",4,"P_Halibut",1,1,"2",10,0
"10194",4,"P_Halibut",4,"P_Halibut",1,2,"2",10,0
"10604",4,"P_Halibut",4,"P_Halibut",2,1,"2",10,0
"12821",4,"P_Halibut",4,"P_Halibut",2,2,"2",10,0
"10165",4,"P_Halibut",4,"P_Halibut",1,1,"2",11,0
"10195",4,"P_Halibut",4,"P_Halibut",1,2,"2",11,0
"10605",4,"P_Halibut",4,"P_Halibut",2,1,"2",11,0
"12822",4,"P_Halibut",4,"P_Halibut",2,2,"2",11,0
"10166",4,"P_Halibut",4,"P_Halibut",1,1,"2",12,0
"10196",4,"P_Halibut",4,"P_Halibut",1,2,"2",12,0
"10606",4,"P_Halibut",4,"P_Halibut",2,1,"2",12,0
"12823",4,"P_Halibut",4,"P_Halibut",2,2,"2",12,0
"7615",4,"P_Halibut",4,"P_Halibut",1,1,"2",13,0
"10197",4,"P_Halibut",4,"P_Halibut",1,2,"2",13,0
"10607",4,"P_Halibut",4,"P_Halibut",2,1,"2",13,0
"12824",4,"P_Halibut",4,"P_Halibut",2,2,"2",13,0
"7616",4,"P_Halibut",4,"P_Halibut",1,1,"2",14,0
"10198",4,"P_Halibut",4,"P_Halibut",1,2,"2",14,0
"10608",4,"P_Halibut",4,"P_Halibut",2,1,"2",14,0
"12825",4,"P_Halibut",4,"P_Halibut",2,2,"2",14,0
"10169",4,"P_Halibut",4,"P_Halibut",1,1,"2",15,0
"10199",4,"P_Halibut",4,"P_Halibut",1,2,"2",15,0
"12826",4,"P_Halibut",4,"P_Halibut",2,2,"2",15,0
"13768",4,"P_Halibut",4,"P_Halibut",2,1,"2",15,0
"10170",4,"P_Halibut",4,"P_Halibut",1,1,"2",16,0
"10200",4,"P_Halibut",4,"P_Halibut",1,2,"2",16,0
"12827",4,"P_Halibut",4,"P_Halibut",2,2,"2",16,0
"13890",4,"P_Halibut",4,"P_Halibut",2,1,"2",16,0
"10171",4,"P_Halibut",4,"P_Halibut",1,1,"2",17,0
"10201",4,"P_Halibut",4,"P_Halibut",1,2,"2",17,0
"12828",4,"P_Halibut",4,"P_Halibut",2,2,"2",17,0
"13770",4,"P_Halibut",4,"P_Halibut",2,1,"2",17,0
"10172",4,"P_Halibut",4,"P_Halibut",1,1,"2",18,0
"10202",4,"P_Halibut",4,"P_Halibut",1,2,"2",18,0
"13771",4,"P_Halibut",4,"P_Halibut",2,1,"2",18,0
"13922",4,"P_Halibut",4,"P_Halibut",2,2,"2",18,0
"7283",4,"P_Halibut",4,"P_Halibut",1,2,"2",19,0
"10173",4,"P_Halibut",4,"P_Halibut",1,1,"2",19,0
"10643",4,"P_Halibut",4,"P_Halibut",2,2,"2",19,0
"13893",4,"P_Halibut",4,"P_Halibut",2,1,"2",19,0
"7204",4,"P_Halibut",4,"P_Halibut",1,2,"2",20,0
"10174",4,"P_Halibut",4,"P_Halibut",1,1,"2",20,0
"10644",4,"P_Halibut",4,"P_Halibut",2,2,"2",20,0
"13530",4,"P_Halibut",4,"P_Halibut",2,1,"2",20,0
"7205",4,"P_Halibut",4,"P_Halibut",1,2,"2",21,0
"10175",4,"P_Halibut",4,"P_Halibut",1,1,"2",21,0
"10645",4,"P_Halibut",4,"P_Halibut",2,2,"2",21,0
"13531",4,"P_Halibut",4,"P_Halibut",2,1,"2",21,0
"7206",4,"P_Halibut",4,"P_Halibut",1,2,"2",22,0
"10176",4,"P_Halibut",4,"P_Halibut",1,1,"2",22,0
"10646",4,"P_Halibut",4,"P_Halibut",2,2,"2",22,0
"13532",4,"P_Halibut",4,"P_Halibut",2,1,"2",22,0
"7167",4,"P_Halibut",4,"P_Halibut",1,2,"2",23,0
"10177",4,"P_Halibut",4,"P_Halibut",1,1,"2",23,0
"10647",4,"P_Halibut",4,"P_Halibut",2,2,"2",23,0
"13533",4,"P_Halibut",4,"P_Halibut",2,1,"2",23,0
"7088",4,"P_Halibut",4,"P_Halibut",1,2,"2",24,0
"10178",4,"P_Halibut",4,"P_Halibut",1,1,"2",24,0
"10648",4,"P_Halibut",4,"P_Halibut",2,2,"2",24,0
"13534",4,"P_Halibut",4,"P_Halibut",2,1,"2",24,0
"7089",4,"P_Halibut",4,"P_Halibut",1,2,"2",25,0
"10179",4,"P_Halibut",4,"P_Halibut",1,1,"2",25,0
"10649",4,"P_Halibut",4,"P_Halibut",2,2,"2",25,0
"13535",4,"P_Halibut",4,"P_Halibut",2,1,"2",25,0
"7090",4,"P_Halibut",4,"P_Halibut",1,2,"2",26,0
"10180",4,"P_Halibut",4,"P_Halibut",1,1,"2",26,0
"10650",4,"P_Halibut",4,"P_Halibut",2,2,"2",26,0
"12807",4,"P_Halibut",4,"P_Halibut",2,1,"2",26,0
"7131",4,"P_Halibut",4,"P_Halibut",1,2,"2",27,0
"10181",4,"P_Halibut",4,"P_Halibut",1,1,"2",27,0
"10651",4,"P_Halibut",4,"P_Halibut",2,2,"2",27,0
"12808",4,"P_Halibut",4,"P_Halibut",2,1,"2",27,0
"7052",4,"P_Halibut",4,"P_Halibut",1,2,"2",28,0
"10182",4,"P_Halibut",4,"P_Halibut",1,1,"2",28,0
"10652",4,"P_Halibut",4,"P_Halibut",2,2,"2",28,0
"12809",4,"P_Halibut",4,"P_Halibut",2,1,"2",28,0
"10183",4,"P_Halibut",4,"P_Halibut",1,1,"2",29,0
"10213",4,"P_Halibut",4,"P_Halibut",1,2,"2",29,0
"12810",4,"P_Halibut",4,"P_Halibut",2,1,"2",29,0
"13933",4,"P_Halibut",4,"P_Halibut",2,2,"2",29,0
"10184",4,"P_Halibut",4,"P_Halibut",1,1,"2",30,0
"10214",4,"P_Halibut",4,"P_Halibut",1,2,"2",30,0
"12811",4,"P_Halibut",4,"P_Halibut",2,1,"2",30,0
"13894",4,"P_Halibut",4,"P_Halibut",2,2,"2",30,0
"14712",4,"P_Halibut",1,"W_Pollock",1,0,"3",1,0.00134217763674146
"15152",4,"P_Halibut",1,"W_Pollock",2,0,"3",1,0.00134217763674146
"14713",4,"P_Halibut",1,"W_Pollock",1,0,"3",2,1.35453724182194e-05
"15153",4,"P_Halibut",1,"W_Pollock",2,0,"3",2,1.35453724182194e-05
"14714",4,"P_Halibut",1,"W_Pollock",1,0,"3",3,0.00012091997133249
"15154",4,"P_Halibut",1,"W_Pollock",2,0,"3",3,0.00012091997133249
"14715",4,"P_Halibut",1,"W_Pollock",1,0,"3",4,0.000124250485985234
"15155",4,"P_Halibut",1,"W_Pollock",2,0,"3",4,0.000124250485985234
"14716",4,"P_Halibut",1,"W_Pollock",1,0,"3",5,4.2885175199922e-05
"15156",4,"P_Halibut",1,"W_Pollock",2,0,"3",5,4.2885175199922e-05
"14717",4,"P_Halibut",1,"W_Pollock",1,0,"3",6,1.42957874079736e-05
"15157",4,"P_Halibut",1,"W_Pollock",2,0,"3",6,1.42957874079736e-05
"14718",4,"P_Halibut",1,"W_Pollock",1,0,"3",7,2.01534231745967e-06
"15158",4,"P_Halibut",1,"W_Pollock",2,0,"3",7,2.01534231745967e-06
"15083",4,"P_Halibut",1,"W_Pollock",1,0,"3",8,5.73475493821099e-06
"15159",4,"P_Halibut",1,"W_Pollock",2,0,"3",8,5.73475493821099e-06
"14720",4,"P_Halibut",1,"W_Pollock",1,0,"3",9,0
"15160",4,"P_Halibut",1,"W_Pollock",2,0,"3",9,0
"14721",4,"P_Halibut",1,"W_Pollock",1,0,"3",10,0
"15161",4,"P_Halibut",1,"W_Pollock",2,0,"3",10,0
"3033",4,"P_Halibut",2,"Arrowtooth",2,2,"3",1,2.57682861812114e-05
"3665",4,"P_Halibut",2,"Arrowtooth",1,1,"3",1,2.59081388993006e-05
"3686",4,"P_Halibut",2,"Arrowtooth",1,2,"3",1,2.57682861812114e-05
"3741",4,"P_Halibut",2,"Arrowtooth",2,1,"3",1,2.59081388993006e-05
"3034",4,"P_Halibut",2,"Arrowtooth",2,2,"3",2,1.20223215937858e-06
"3666",4,"P_Halibut",2,"Arrowtooth",1,1,"3",2,1.22750145285612e-06
"3687",4,"P_Halibut",2,"Arrowtooth",1,2,"3",2,1.20223215937858e-06
"3742",4,"P_Halibut",2,"Arrowtooth",2,1,"3",2,1.22750145285612e-06
"3035",4,"P_Halibut",2,"Arrowtooth",2,2,"3",3,2.99832041874276e-08
"3667",4,"P_Halibut",2,"Arrowtooth",1,1,"3",3,2.16002364929408e-08
"3688",4,"P_Halibut",2,"Arrowtooth",1,2,"3",3,2.99832041874276e-08
"4107",4,"P_Halibut",2,"Arrowtooth",2,1,"3",3,2.16002364929408e-08
"3036",4,"P_Halibut",2,"Arrowtooth",2,2,"3",4,0
"3668",4,"P_Halibut",2,"Arrowtooth",1,1,"3",4,2.85888679815928e-09
"3689",4,"P_Halibut",2,"Arrowtooth",1,2,"3",4,0
"3744",4,"P_Halibut",2,"Arrowtooth",2,1,"3",4,2.85888679815928e-09
"3037",4,"P_Halibut",2,"Arrowtooth",2,2,"3",5,0
"3669",4,"P_Halibut",2,"Arrowtooth",1,1,"3",5,0
"3690",4,"P_Halibut",2,"Arrowtooth",1,2,"3",5,0
"3745",4,"P_Halibut",2,"Arrowtooth",2,1,"3",5,0
"3038",4,"P_Halibut",2,"Arrowtooth",2,2,"3",6,0
"3670",4,"P_Halibut",2,"Arrowtooth",1,1,"3",6,0
"3691",4,"P_Halibut",2,"Arrowtooth",1,2,"3",6,0
"3746",4,"P_Halibut",2,"Arrowtooth",2,1,"3",6,0
"3039",4,"P_Halibut",2,"Arrowtooth",2,2,"3",7,0
"3671",4,"P_Halibut",2,"Arrowtooth",1,1,"3",7,0
"3692",4,"P_Halibut",2,"Arrowtooth",1,2,"3",7,0
"3747",4,"P_Halibut",2,"Arrowtooth",2,1,"3",7,0
"3040",4,"P_Halibut",2,"Arrowtooth",2,2,"3",8,0
"3672",4,"P_Halibut",2,"Arrowtooth",1,1,"3",8,0
"3693",4,"P_Halibut",2,"Arrowtooth",1,2,"3",8,0
"4112",4,"P_Halibut",2,"Arrowtooth",2,1,"3",8,0
"2580",4,"P_Halibut",2,"Arrowtooth",1,1,"3",9,0
"3020",4,"P_Halibut",2,"Arrowtooth",2,1,"3",9,0
"3041",4,"P_Halibut",2,"Arrowtooth",2,2,"3",9,0
"3694",4,"P_Halibut",2,"Arrowtooth",1,2,"3",9,0
"415",4,"P_Halibut",2,"Arrowtooth",1,2,"3",10,0
"855",4,"P_Halibut",2,"Arrowtooth",2,2,"3",10,0
"2581",4,"P_Halibut",2,"Arrowtooth",1,1,"3",10,0
"3021",4,"P_Halibut",2,"Arrowtooth",2,1,"3",10,0
"416",4,"P_Halibut",2,"Arrowtooth",1,2,"3",11,0
"856",4,"P_Halibut",2,"Arrowtooth",2,2,"3",11,0
"3675",4,"P_Halibut",2,"Arrowtooth",1,1,"3",11,0
"4115",4,"P_Halibut",2,"Arrowtooth",2,1,"3",11,0
"417",4,"P_Halibut",2,"Arrowtooth",1,2,"3",12,0
"857",4,"P_Halibut",2,"Arrowtooth",2,2,"3",12,0
"3676",4,"P_Halibut",2,"Arrowtooth",1,1,"3",12,0
"3752",4,"P_Halibut",2,"Arrowtooth",2,1,"3",12,0
"418",4,"P_Halibut",2,"Arrowtooth",1,2,"3",13,0
"858",4,"P_Halibut",2,"Arrowtooth",2,2,"3",13,0
"3677",4,"P_Halibut",2,"Arrowtooth",1,1,"3",13,0
"3753",4,"P_Halibut",2,"Arrowtooth",2,1,"3",13,0
"419",4,"P_Halibut",2,"Arrowtooth",1,2,"3",14,0
"859",4,"P_Halibut",2,"Arrowtooth",2,2,"3",14,0
"3678",4,"P_Halibut",2,"Arrowtooth",1,1,"3",14,0
"3754",4,"P_Halibut",2,"Arrowtooth",2,1,"3",14,0
"420",4,"P_Halibut",2,"Arrowtooth",1,2,"3",15,0
"860",4,"P_Halibut",2,"Arrowtooth",2,2,"3",15,0
"3391",4,"P_Halibut",2,"Arrowtooth",2,1,"3",15,0
"3679",4,"P_Halibut",2,"Arrowtooth",1,1,"3",15,0
"421",4,"P_Halibut",2,"Arrowtooth",1,2,"3",16,0
"861",4,"P_Halibut",2,"Arrowtooth",2,2,"3",16,0
"3680",4,"P_Halibut",2,"Arrowtooth",1,1,"3",16,0
"3756",4,"P_Halibut",2,"Arrowtooth",2,1,"3",16,0
"422",4,"P_Halibut",2,"Arrowtooth",1,2,"3",17,0
"862",4,"P_Halibut",2,"Arrowtooth",2,2,"3",17,0
"3681",4,"P_Halibut",2,"Arrowtooth",1,1,"3",17,0
"3757",4,"P_Halibut",2,"Arrowtooth",2,1,"3",17,0
"423",4,"P_Halibut",2,"Arrowtooth",1,2,"3",18,0
"863",4,"P_Halibut",2,"Arrowtooth",2,2,"3",18,0
"3682",4,"P_Halibut",2,"Arrowtooth",1,1,"3",18,0
"4122",4,"P_Halibut",2,"Arrowtooth",2,1,"3",18,0
"424",4,"P_Halibut",2,"Arrowtooth",1,2,"3",19,0
"864",4,"P_Halibut",2,"Arrowtooth",2,2,"3",19,0
"3683",4,"P_Halibut",2,"Arrowtooth",1,1,"3",19,0
"4083",4,"P_Halibut",2,"Arrowtooth",2,1,"3",19,0
"425",4,"P_Halibut",2,"Arrowtooth",1,2,"3",20,0
"865",4,"P_Halibut",2,"Arrowtooth",2,2,"3",20,0
"3031",4,"P_Halibut",2,"Arrowtooth",2,1,"3",20,0
"3684",4,"P_Halibut",2,"Arrowtooth",1,1,"3",20,0
"426",4,"P_Halibut",2,"Arrowtooth",1,2,"3",21,0
"866",4,"P_Halibut",2,"Arrowtooth",2,2,"3",21,0
"3032",4,"P_Halibut",2,"Arrowtooth",2,1,"3",21,0
"3685",4,"P_Halibut",2,"Arrowtooth",1,1,"3",21,0
"5260",4,"P_Halibut",3,"P_Cod",2,0,"3",1,2.18038133655652e-05
"6014",4,"P_Halibut",3,"P_Cod",1,0,"3",1,2.18038133655652e-05
"5248",4,"P_Halibut",3,"P_Cod",2,0,"3",2,8.17149294144661e-06
"6136",4,"P_Halibut",3,"P_Cod",1,0,"3",2,8.17149294144661e-06
"5522",4,"P_Halibut",3,"P_Cod",2,0,"3",3,2.68452177555889e-07
"6139",4,"P_Halibut",3,"P_Cod",1,0,"3",3,2.68452177555889e-07
"5523",4,"P_Halibut",3,"P_Cod",2,0,"3",4,0
"6140",4,"P_Halibut",3,"P_Cod",1,0,"3",4,0
"6013",4,"P_Halibut",3,"P_Cod",2,0,"3",5,0
"6146",4,"P_Halibut",3,"P_Cod",1,0,"3",5,0
"5974",4,"P_Halibut",3,"P_Cod",2,0,"3",6,0
"6227",4,"P_Halibut",3,"P_Cod",1,0,"3",6,0
"6179",4,"P_Halibut",3,"P_Cod",2,0,"3",7,0
"6352",4,"P_Halibut",3,"P_Cod",1,0,"3",7,0
"6016",4,"P_Halibut",3,"P_Cod",2,0,"3",8,0
"6353",4,"P_Halibut",3,"P_Cod",1,0,"3",8,0
"5977",4,"P_Halibut",3,"P_Cod",2,0,"3",9,0
"6434",4,"P_Halibut",3,"P_Cod",1,0,"3",9,0
"6142",4,"P_Halibut",3,"P_Cod",2,0,"3",10,0
"6515",4,"P_Halibut",3,"P_Cod",1,0,"3",10,0
"6063",4,"P_Halibut",3,"P_Cod",2,0,"3",11,0
"6436",4,"P_Halibut",3,"P_Cod",1,0,"3",11,0
"5612",4,"P_Halibut",3,"P_Cod",2,0,"3",12,0
"6437",4,"P_Halibut",3,"P_Cod",1,0,"3",12,0
"7519",4,"P_Halibut",4,"P_Halibut",2,1,"3",1,1.69545779381991e-05
"8092",4,"P_Halibut",4,"P_Halibut",1,1,"3",1,1.69545779381991e-05
"10309",4,"P_Halibut",4,"P_Halibut",1,2,"3",1,1.69545779381991e-05
"12936",4,"P_Halibut",4,"P_Halibut",2,2,"3",1,1.69545779381991e-05
"7560",4,"P_Halibut",4,"P_Halibut",2,1,"3",2,1.69545779381991e-05
"8093",4,"P_Halibut",4,"P_Halibut",1,1,"3",2,1.69545779381991e-05
"10310",4,"P_Halibut",4,"P_Halibut",1,2,"3",2,1.69545779381991e-05
"12937",4,"P_Halibut",4,"P_Halibut",2,2,"3",2,1.69545779381991e-05
"10281",4,"P_Halibut",4,"P_Halibut",1,1,"3",3,0
"10311",4,"P_Halibut",4,"P_Halibut",1,2,"3",3,0
"10721",4,"P_Halibut",4,"P_Halibut",2,1,"3",3,0
"12938",4,"P_Halibut",4,"P_Halibut",2,2,"3",3,0
"10282",4,"P_Halibut",4,"P_Halibut",1,1,"3",4,0
"10312",4,"P_Halibut",4,"P_Halibut",1,2,"3",4,0
"10722",4,"P_Halibut",4,"P_Halibut",2,1,"3",4,0
"12939",4,"P_Halibut",4,"P_Halibut",2,2,"3",4,0
"10283",4,"P_Halibut",4,"P_Halibut",1,1,"3",5,0
"10313",4,"P_Halibut",4,"P_Halibut",1,2,"3",5,0
"10723",4,"P_Halibut",4,"P_Halibut",2,1,"3",5,0
"12940",4,"P_Halibut",4,"P_Halibut",2,2,"3",5,0
"10284",4,"P_Halibut",4,"P_Halibut",1,1,"3",6,0
"10314",4,"P_Halibut",4,"P_Halibut",1,2,"3",6,0
"10724",4,"P_Halibut",4,"P_Halibut",2,1,"3",6,0
"14034",4,"P_Halibut",4,"P_Halibut",2,2,"3",6,0
"10285",4,"P_Halibut",4,"P_Halibut",1,1,"3",7,0
"10315",4,"P_Halibut",4,"P_Halibut",1,2,"3",7,0
"10725",4,"P_Halibut",4,"P_Halibut",2,1,"3",7,0
"13995",4,"P_Halibut",4,"P_Halibut",2,2,"3",7,0
"10286",4,"P_Halibut",4,"P_Halibut",1,1,"3",8,0
"10316",4,"P_Halibut",4,"P_Halibut",1,2,"3",8,0
"10726",4,"P_Halibut",4,"P_Halibut",2,1,"3",8,0
"12943",4,"P_Halibut",4,"P_Halibut",2,2,"3",8,0
"10287",4,"P_Halibut",4,"P_Halibut",1,1,"3",9,0
"10317",4,"P_Halibut",4,"P_Halibut",1,2,"3",9,0
"10727",4,"P_Halibut",4,"P_Halibut",2,1,"3",9,0
"12944",4,"P_Halibut",4,"P_Halibut",2,2,"3",9,0
"10288",4,"P_Halibut",4,"P_Halibut",1,1,"3",10,0
"10318",4,"P_Halibut",4,"P_Halibut",1,2,"3",10,0
"10728",4,"P_Halibut",4,"P_Halibut",2,1,"3",10,0
"12945",4,"P_Halibut",4,"P_Halibut",2,2,"3",10,0
"10289",4,"P_Halibut",4,"P_Halibut",1,1,"3",11,0
"10319",4,"P_Halibut",4,"P_Halibut",1,2,"3",11,0
"10729",4,"P_Halibut",4,"P_Halibut",2,1,"3",11,0
"12946",4,"P_Halibut",4,"P_Halibut",2,2,"3",11,0
"10290",4,"P_Halibut",4,"P_Halibut",1,1,"3",12,0
"10320",4,"P_Halibut",4,"P_Halibut",1,2,"3",12,0
"10730",4,"P_Halibut",4,"P_Halibut",2,1,"3",12,0
"12947",4,"P_Halibut",4,"P_Halibut",2,2,"3",12,0
"7415",4,"P_Halibut",4,"P_Halibut",1,1,"3",13,0
"10321",4,"P_Halibut",4,"P_Halibut",1,2,"3",13,0
"10731",4,"P_Halibut",4,"P_Halibut",2,1,"3",13,0
"12948",4,"P_Halibut",4,"P_Halibut",2,2,"3",13,0
"7376",4,"P_Halibut",4,"P_Halibut",1,1,"3",14,0
"10322",4,"P_Halibut",4,"P_Halibut",1,2,"3",14,0
"10732",4,"P_Halibut",4,"P_Halibut",2,1,"3",14,0
"12949",4,"P_Halibut",4,"P_Halibut",2,2,"3",14,0
"10293",4,"P_Halibut",4,"P_Halibut",1,1,"3",15,0
"10323",4,"P_Halibut",4,"P_Halibut",1,2,"3",15,0
"12950",4,"P_Halibut",4,"P_Halibut",2,2,"3",15,0
"13649",4,"P_Halibut",4,"P_Halibut",2,1,"3",15,0
"10294",4,"P_Halibut",4,"P_Halibut",1,1,"3",16,0
"10324",4,"P_Halibut",4,"P_Halibut",1,2,"3",16,0
"12951",4,"P_Halibut",4,"P_Halibut",2,2,"3",16,0
"13650",4,"P_Halibut",4,"P_Halibut",2,1,"3",16,0
"10295",4,"P_Halibut",4,"P_Halibut",1,1,"3",17,0
"10325",4,"P_Halibut",4,"P_Halibut",1,2,"3",17,0
"12952",4,"P_Halibut",4,"P_Halibut",2,2,"3",17,0
"13651",4,"P_Halibut",4,"P_Halibut",2,1,"3",17,0
"10296",4,"P_Halibut",4,"P_Halibut",1,1,"3",18,0
