Survey,Year,Cruise Join ID,Haul Join ID,Cruise Number,Vessel Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satifactory Gear Performance,Gear Performance Description,Gear Depth,Bottom Depth,Specimen ID,Biostratum,Species Code,Common Name,Scientific Name,Length (mm),Sex,Weight (gm),Age (years),Maturity,Maturity Table,Gonad Weight,Specimen Subsample Method,Specimen Sample Type,Age Determination Method,AKFIN Load Date
GOA,2009,-636,-5894,200901,143,274,55.93185,-135.41319,55.94414,-135.4245,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,,,1.11,Y,Completed tow,329,335,1109,0,10110,arrowtooth flounder,Atheresthes stomias,440,Female,742,6,,,,6,1,4,5-Oct-20
GOA,2009,-636,-5900,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,4,Y,Caught unspecified object,163,169,1127,0,10110,arrowtooth flounder,Atheresthes stomias,270,Male,160,3,,,,6,1,3,5-Oct-20
GOA,2009,-636,-5900,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,4,Y,Caught unspecified object,163,169,1135,0,10110,arrowtooth flounder,Atheresthes stomias,340,Male,296,,,,,6,1,,5-Oct-20
GOA,2009,-636,-5900,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,4,Y,Caught unspecified object,163,169,1144,0,10110,arrowtooth flounder,Atheresthes stomias,270,Female,162,3,,,,6,1,4,5-Oct-20
GOA,2009,-636,-5900,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,4,Y,Caught unspecified object,163,169,1147,0,10110,arrowtooth flounder,Atheresthes stomias,380,Female,454,,,,,6,1,,5-Oct-20
GOA,2009,-636,-5900,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,4,Y,Caught unspecified object,163,169,1148,0,10110,arrowtooth flounder,Atheresthes stomias,210,Female,78,2,,,,6,1,3,5-Oct-20
GOA,2009,-636,-5900,200901,143,280,55.15431,-133.6734,55.1419,-133.6671,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,4,Y,Caught unspecified object,163,169,1150,0,10110,arrowtooth flounder,Atheresthes stomias,330,Female,282,,,,,6,1,,5-Oct-20
GOA,2009,-636,-5901,200901,143,281,55.02485,-133.3407,55.01204,-133.336,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,190,1158,0,10110,arrowtooth flounder,Atheresthes stomias,270,Male,154,,,,,6,1,,5-Oct-20
GOA,2013,-687,-10760,201301,176,283,57.99049,-137.12439,57.97919,-137.13898,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,,,0,Y,Good performance,350,356,737,0,10110,arrowtooth flounder,Atheresthes stomias,460,Male,758,8,,,,6,1,6,5-Oct-20
GOA,2013,-687,-10765,201301,176,288,56.82132,-135.71911,56.82966,-135.73671,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,133,140,768,0,10110,arrowtooth flounder,Atheresthes stomias,330,Female,294,4,,,,6,1,6,5-Oct-20
GOA,2013,-687,-10765,201301,176,288,56.82132,-135.71911,56.82966,-135.73671,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,133,140,769,0,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1510,9,,,,6,1,6,5-Oct-20
GOA,2013,-687,-10765,201301,176,288,56.82132,-135.71911,56.82966,-135.73671,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,133,140,771,0,10110,arrowtooth flounder,Atheresthes stomias,390,Female,522,5,,,,6,1,6,5-Oct-20
GOA,2013,-687,-10768,201301,176,291,56.44464,-135.26148,56.45394,-135.27846,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,121,127,793,0,10110,arrowtooth flounder,Atheresthes stomias,230,Female,96,2,,,,6,1,3,5-Oct-20
GOA,2013,-687,-10769,201301,176,292,56.52348,-135.26873,56.53107,-135.28284,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,,,1.12,Y,Hauled back early due to hang(s),92,99,799,0,10110,arrowtooth flounder,Atheresthes stomias,250,Male,128,2,,,,6,1,3,5-Oct-20
GOA,2013,-687,-10769,201301,176,292,56.52348,-135.26873,56.53107,-135.28284,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,,,1.12,Y,Hauled back early due to hang(s),92,99,800,0,10110,arrowtooth flounder,Atheresthes stomias,270,Male,148,2,,,,6,1,3,5-Oct-20
GOA,2013,-687,-10773,201301,176,296,55.80231,-134.6937,55.80264,-134.71719,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,191,802,0,10110,arrowtooth flounder,Atheresthes stomias,420,Female,558,7,,,,6,1,6,5-Oct-20
GOA,2013,-687,-10773,201301,176,296,55.80231,-134.6937,55.80264,-134.71719,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,191,812,0,10110,arrowtooth flounder,Atheresthes stomias,310,Male,228,4,,,,6,1,3,5-Oct-20
GOA,2013,-687,-10773,201301,176,296,55.80231,-134.6937,55.80264,-134.71719,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,191,815,0,10110,arrowtooth flounder,Atheresthes stomias,190,Male,50,2,,,,6,1,3,5-Oct-20
GOA,2013,-687,-10773,201301,176,296,55.80231,-134.6937,55.80264,-134.71719,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,,,0,Y,Good performance,184,191,820,0,10110,arrowtooth flounder,Atheresthes stomias,230,Male,90,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-13979,201501,143,1,52.66743,-169.92069,52.66872,-169.89983,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,237,244,4,0,10110,arrowtooth flounder,Atheresthes stomias,640,Female,1890,,,,,6,1,,5-Oct-20
GOA,2015,-699,-13983,201501,143,5,52.53984,-169.65734,52.53681,-169.67991,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,145,152,17,0,10110,arrowtooth flounder,Atheresthes stomias,490,Female,974,7,,,,6,1,6,5-Oct-20
GOA,2015,-699,-13983,201501,143,5,52.53984,-169.65734,52.53681,-169.67991,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,145,152,28,0,10110,arrowtooth flounder,Atheresthes stomias,370,Female,418,,,,,6,1,,5-Oct-20
GOA,2015,-699,-13983,201501,143,5,52.53984,-169.65734,52.53681,-169.67991,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,145,152,31,0,10110,arrowtooth flounder,Atheresthes stomias,430,Male,670,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-13986,201501,143,8,53.20732,-168.25789,53.20991,-168.23644,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,,,0,Y,Good performance,39,46,53,0,10110,arrowtooth flounder,Atheresthes stomias,210,Female,72,2,,,,6,1,7,5-Oct-20
GOA,2015,-699,-13987,201501,143,9,53.0107,-168.06784,53.00535,-168.08765,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,120,127,58,0,10110,arrowtooth flounder,Atheresthes stomias,280,Male,170,4,,,,6,1,3,5-Oct-20
GOA,2015,-699,-13987,201501,143,9,53.0107,-168.06784,53.00535,-168.08765,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,120,127,71,0,10110,arrowtooth flounder,Atheresthes stomias,210,Female,72,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-13989,201501,143,11,53.36327,-166.30151,53.35596,-166.31924,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,219,225,76,0,10110,arrowtooth flounder,Atheresthes stomias,460,Male,662,,,,,6,1,,5-Oct-20
GOA,2015,-699,-13991,201501,143,13,53.48288,-165.889,53.47685,-165.90837,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,185,191,92,0,10110,arrowtooth flounder,Atheresthes stomias,470,Male,784,,,,,6,1,,5-Oct-20
GOA,2015,-699,-13994,201501,143,16,53.79384,-165.30843,53.79842,-165.28727,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,0,126,123,0,10110,arrowtooth flounder,Atheresthes stomias,190,Male,50,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-13994,201501,143,16,53.79384,-165.30843,53.79842,-165.28727,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,0,126,134,0,10110,arrowtooth flounder,Atheresthes stomias,440,Female,768,8,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14004,201501,143,26,54.20786,-165.08858,54.19694,-165.07617,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,,,0,Y,Good performance,84,91,146,0,10110,arrowtooth flounder,Atheresthes stomias,610,Female,1812,17,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14006,201501,143,28,54.47899,-163.73747,54.47801,-163.76053,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,95,102,149,0,10110,arrowtooth flounder,Atheresthes stomias,350,Male,376,4,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14006,201501,143,28,54.47899,-163.73747,54.47801,-163.76053,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,95,102,150,0,10110,arrowtooth flounder,Atheresthes stomias,320,Male,268,4,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14006,201501,143,28,54.47899,-163.73747,54.47801,-163.76053,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,95,102,153,0,10110,arrowtooth flounder,Atheresthes stomias,290,Male,186,3,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14006,201501,143,28,54.47899,-163.73747,54.47801,-163.76053,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,95,102,158,0,10110,arrowtooth flounder,Atheresthes stomias,270,Male,146,3,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14006,201501,143,28,54.47899,-163.73747,54.47801,-163.76053,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,95,102,159,0,10110,arrowtooth flounder,Atheresthes stomias,190,Male,44,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14007,201501,143,29,54.53895,-163.39134,54.53642,-163.41366,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,4,Y,Caught unspecified object,99,106,175,0,10110,arrowtooth flounder,Atheresthes stomias,250,Female,136,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14007,201501,143,29,54.53895,-163.39134,54.53642,-163.41366,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,4,Y,Caught unspecified object,99,106,176,0,10110,arrowtooth flounder,Atheresthes stomias,360,Female,426,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14009,201501,143,31,54.8173,-162.77942,54.80321,-162.77783,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,,,0,Y,Good performance,53,62,187,0,10110,arrowtooth flounder,Atheresthes stomias,260,Female,132,3,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14013,201501,143,35,54.32434,-161.80589,54.33492,-161.82054,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,70,77,196,0,10110,arrowtooth flounder,Atheresthes stomias,620,Female,2048,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14016,201501,143,38,54.28562,-161.21591,54.28352,-161.23843,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,271,277,216,0,10110,arrowtooth flounder,Atheresthes stomias,420,Female,626,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14016,201501,143,38,54.28562,-161.21591,54.28352,-161.23843,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,271,277,217,0,10110,arrowtooth flounder,Atheresthes stomias,480,Male,934,10,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14016,201501,143,38,54.28562,-161.21591,54.28352,-161.23843,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,271,277,223,0,10110,arrowtooth flounder,Atheresthes stomias,410,Male,520,5,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14016,201501,143,38,54.28562,-161.21591,54.28352,-161.23843,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,271,277,226,0,10110,arrowtooth flounder,Atheresthes stomias,380,Male,442,5,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14017,201501,143,39,54.50701,-160.94771,54.49574,-160.93571,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,127,133,233,0,10110,arrowtooth flounder,Atheresthes stomias,430,Female,702,5,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14024,201501,143,46,54.49695,-159.35217,54.49469,-159.3745,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,137,143,248,0,10110,arrowtooth flounder,Atheresthes stomias,450,Male,670,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14309,201501,143,60,55.56612,-159.93958,55.565,-159.91678,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,,,0,Y,Good performance,160,166,263,0,10110,arrowtooth flounder,Atheresthes stomias,750,Female,4436,17,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14311,201501,143,62,55.71257,-158.87764,55.70494,-158.85922,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,90,97,270,0,10110,arrowtooth flounder,Atheresthes stomias,290,Male,200,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14311,201501,143,62,55.71257,-158.87764,55.70494,-158.85922,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,90,97,273,0,10110,arrowtooth flounder,Atheresthes stomias,260,Male,150,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14311,201501,143,62,55.71257,-158.87764,55.70494,-158.85922,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,90,97,275,0,10110,arrowtooth flounder,Atheresthes stomias,190,Male,50,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14315,201501,143,66,55.15278,-158.84685,55.14325,-158.83136,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,184,190,314,0,10110,arrowtooth flounder,Atheresthes stomias,450,Female,794,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14315,201501,143,66,55.15278,-158.84685,55.14325,-158.83136,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,184,190,322,0,10110,arrowtooth flounder,Atheresthes stomias,370,Female,456,4,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14316,201501,143,67,55.09039,-158.37471,55.10321,-158.38004,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,177,184,339,0,10110,arrowtooth flounder,Atheresthes stomias,460,Male,812,9,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14321,201501,143,72,55.61798,-155.47857,55.61102,-155.49873,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,,,0,Y,Good performance,260,266,341,0,10110,arrowtooth flounder,Atheresthes stomias,440,Female,716,6,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14329,201501,143,80,56.24286,-156.99263,56.22969,-156.99311,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,91,98,354,0,10110,arrowtooth flounder,Atheresthes stomias,130,Female,16,1,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14350,201501,143,101,57.02531,-156.53588,57.01322,-156.52879,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,204,210,364,0,10110,arrowtooth flounder,Atheresthes stomias,780,Female,5326,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14351,201501,143,102,57.02157,-155.73858,57.03299,-155.72621,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,282,288,369,0,10110,arrowtooth flounder,Atheresthes stomias,310,Male,238,4,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14351,201501,143,102,57.02157,-155.73858,57.03299,-155.72621,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,282,288,372,0,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1510,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14356,201501,143,107,57.16694,-155.2465,57.15413,-155.24139,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,238,244,394,0,10110,arrowtooth flounder,Atheresthes stomias,370,Male,428,4,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14357,201501,143,108,57.11516,-155.07945,57.12252,-155.05945,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,209,215,402,0,10110,arrowtooth flounder,Atheresthes stomias,370,Female,438,4,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14357,201501,143,108,57.11516,-155.07945,57.12252,-155.05945,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,209,215,405,0,10110,arrowtooth flounder,Atheresthes stomias,320,Female,278,3,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14357,201501,143,108,57.11516,-155.07945,57.12252,-155.05945,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,209,215,406,0,10110,arrowtooth flounder,Atheresthes stomias,350,Female,336,4,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14357,201501,143,108,57.11516,-155.07945,57.12252,-155.05945,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,209,215,408,0,10110,arrowtooth flounder,Atheresthes stomias,500,Male,1052,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14357,201501,143,108,57.11516,-155.07945,57.12252,-155.05945,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,209,215,409,0,10110,arrowtooth flounder,Atheresthes stomias,330,Male,268,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14357,201501,143,108,57.11516,-155.07945,57.12252,-155.05945,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,209,215,411,0,10110,arrowtooth flounder,Atheresthes stomias,280,Male,176,3,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14362,201501,143,113,56.82992,-154.46711,56.83482,-154.48946,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,65,71,417,0,10110,arrowtooth flounder,Atheresthes stomias,150,Female,24,1,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14362,201501,143,113,56.82992,-154.46711,56.83482,-154.48946,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,65,71,419,0,10110,arrowtooth flounder,Atheresthes stomias,260,Female,152,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14363,201501,143,114,57.55921,-154.69014,57.56952,-154.67597,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,193,198,427,0,10110,arrowtooth flounder,Atheresthes stomias,620,Female,2472,16,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14363,201501,143,114,57.55921,-154.69014,57.56952,-154.67597,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,193,198,429,0,10110,arrowtooth flounder,Atheresthes stomias,520,Female,1348,,,,,6,1,,5-Oct-20
GOA,2017,-715,-16438,201701,143,13,53.12052,-166.88023,53.11351,-166.89851,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,320,327,19,0,10110,arrowtooth flounder,Atheresthes stomias,430,Male,604,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16438,201701,143,13,53.12052,-166.88023,53.11351,-166.89851,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,,,0,Y,Good performance,320,327,20,0,10110,arrowtooth flounder,Atheresthes stomias,380,Male,440,5,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16439,201701,143,14,53.24891,-167.01968,53.24505,-167.04099,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,105,111,21,0,10110,arrowtooth flounder,Atheresthes stomias,320,Female,218,4,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16453,201701,143,28,54.13152,-164.45824,54.12678,-164.43678,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,75,82,47,0,10110,arrowtooth flounder,Atheresthes stomias,290,Male,188,3,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16454,201701,143,29,53.90995,-164.55619,53.92223,-164.54964,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,102,108,50,0,10110,arrowtooth flounder,Atheresthes stomias,530,Female,1314,11,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16465,201701,143,40,55.08464,-161.63962,55.06859,-161.64116,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,,,0,Y,Good performance,39,46,69,0,10110,arrowtooth flounder,Atheresthes stomias,480,Female,868,6,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16469,201701,143,44,55.00622,-160.78298,54.9945,-160.77369,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,98,104,75,0,10110,arrowtooth flounder,Atheresthes stomias,390,Female,540,5,,,,1,1,6,5-Oct-20
GOA,2015,-699,-14373,201501,143,124,57.94284,-153.9354,57.94943,-153.9139,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,,,0,Y,Good performance,190,196,441,0,10110,arrowtooth flounder,Atheresthes stomias,240,Female,88,2,,,,6,1,3,5-Oct-20
GOA,2015,-699,-14374,201501,143,125,57.87814,-154.40808,57.87107,-154.42879,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,215,221,448,0,10110,arrowtooth flounder,Atheresthes stomias,360,Female,390,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14803,201501,143,143,57.30014,-152.41782,57.30995,-152.43448,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,,,0,Y,Good performance,71,77,476,0,10110,arrowtooth flounder,Atheresthes stomias,160,Male,36,,,,,6,1,,5-Oct-20
GOA,2015,-699,-14803,201501,143,143,57.30014,-152.41782,57.30995,-152.43448,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,,,0,Y,Good performance,71,77,477,0,10110,arrowtooth flounder,Atheresthes stomias,140,Female,24,1,,,,6,1,3,5-Oct-20
GOA,2017,-715,-16479,201701,143,54,54.35386,-160.41991,54.35399,-160.39793,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,115,122,95,0,10110,arrowtooth flounder,Atheresthes stomias,200,Male,52,2,,,,1,1,3,5-Oct-20
GOA,2017,-715,-16482,201701,143,57,54.55659,-159.87457,54.55855,-159.85269,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,,,0,Y,Good performance,89,96,101,0,10110,arrowtooth flounder,Atheresthes stomias,640,Female,2582,11,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16483,201701,143,58,54.49582,-159.19985,54.49659,-159.22375,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,,,0,Y,Good performance,152,157,103,0,10110,arrowtooth flounder,Atheresthes stomias,480,Female,902,7,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16743,201701,143,67,55.70778,-160.04316,55.7124,-160.06636,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,,,0,Y,Good performance,23,31,116,0,10110,arrowtooth flounder,Atheresthes stomias,420,Male,582,13,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16745,201701,143,69,55.67482,-159.19582,55.67529,-159.21906,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,,,0,Y,Good performance,99,106,120,0,10110,arrowtooth flounder,Atheresthes stomias,290,Male,180,4,,,,1,1,3,5-Oct-20
GOA,2017,-715,-16740,201701,143,78,55.41933,-157.71246,55.43183,-157.70429,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,81,88,138,0,10110,arrowtooth flounder,Atheresthes stomias,540,Female,1260,12,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16753,201701,143,85,55.9389,-157.54396,55.9477,-157.56097,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,,,0,Y,Good performance,77,84,146,0,10110,arrowtooth flounder,Atheresthes stomias,520,Female,1138,10,,,,1,1,6,5-Oct-20
GOA,2017,-715,-16689,201701,143,90,56.68847,-157.43116,56.68998,-157.45661,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,,,0,Y,Good performance,59,65,157,0,10110,arrowtooth flounder,Atheresthes stomias,290,Male,178,4,,,,1,1,3,5-Oct-20
GOA,2015,-699,-14845,201501,143,185,59.14943,-153.00927,59.1595,-152.99237,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,111,118,465,0,10110,arrowtooth flounder,Atheresthes stomias,540,Female,1192,15,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14845,201501,143,185,59.14943,-153.00927,59.1595,-152.99237,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,111,118,474,0,10110,arrowtooth flounder,Atheresthes stomias,500,Male,992,17,,,,6,1,6,5-Oct-20
GOA,2015,-699,-14858,201501,143,198,59.11637,-152.43289,59.12835,-152.44342,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,,,0,Y,Good performance,115,122,479,0,10110,arrowtooth flounder,Atheresthes stomias,300,Male,206,3,,,,6,1,6,5-Oct-20
